Top Depth CCSF (m),Exp,Site,Hole,Core,Type,Section,Top Offset (cm),Bottom Offset (cm),Bottom Depth CCSF (m),Thickness (cm),Label,N,N (new),SectionLabel
31.97,306,1313,B,4,H,2,102.0,104.0,31.99,1.9999999999999576,,161,522,1313B_4H2
35.086999999999996,306,1313,B,4,H,4,113.7,115.5,35.105,1.8000000000000682,,227,523,1313B_4H4
45.973,306,1313,B,5,H,4,87.3,89.4,45.994,2.1000000000000796,,412,524,1313B_5H4
36.614,306,1313,C,5,H,1,87.4,87.8,36.617999999999995,0.3999999999997783,,252,525,1313C_5H1
30.891,306,1313,C,4,H,5,39.1,39.4,30.894,0.3000000000000113,,156,526,1313C_4H5
51.48,306,1313,B,6,H,1,123.0,124.0,51.49,1.0000000000005116,,467,527,1313B_6H1
31.949,306,1313,B,4,H,2,99.9,100.3,31.953,0.3999999999997783,,159,528,1313B_4H2
35.294,306,1313,B,4,H,4,134.4,135.0,35.3,0.6000000000000227,,233,529,1313B_4H4
20.376,306,1313,C,3,H,5,73.6,75.2,20.391999999999996,1.5999999999994683,,115,530,1313C_3H5
45.7,306,1313,B,5,H,4,60.0,60.5,45.705,0.4999999999995452,,399,531,1313B_5H4
19.381,306,1313,C,3,H,4,124.1,125.4,19.394,1.2999999999998124,,90,532,1313C_3H4
23.503,306,1313,B,3,H,4,90.3,96.1,23.561,5.799999999999983,,126,533,1313B_3H4
45.864,306,1313,B,5,H,4,76.4,77.2,45.872,0.8000000000002672,,405,534,1313B_5H4
51.624,306,1313,B,6,H,1,137.4,137.6,51.626,0.1999999999995338,,472,535,1313B_6H1
45.968,306,1313,B,5,H,4,86.8,87.1,45.971,0.2999999999993008,,411,536,1313B_5H4
35.300999999999995,306,1313,B,4,H,4,135.1,136.3,35.312999999999995,1.2000000000000457,,234,537,1313B_4H4
54.653,306,1313,B,6,H,3,140.3,140.8,54.658,0.5000000000002558,,522,538,1313B_6H3
33.251,306,1313,B,4,H,3,80.1,80.6,33.25599999999999,0.4999999999995452,,197,539,1313B_4H3
32.714999999999996,306,1313,B,4,H,3,26.5,27.0,32.72,0.5000000000002558,,181,540,1313B_4H3
33.236999999999995,306,1313,B,4,H,3,78.7,79.5,33.245,0.8000000000002672,,196,541,1313B_4H3
47.915,306,1313,B,5,H,5,131.5,131.8,47.918,0.3000000000000113,,434,542,1313B_5H5
35.111999999999995,306,1313,B,4,H,4,116.2,117.0,35.12,0.8000000000002672,,228,543,1313B_4H4
37.342,306,1313,C,5,H,2,10.2,12.3,37.363,2.1000000000000796,,270,544,1313C_5H2
43.856,306,1313,C,5,H,6,61.6,62.4,43.864,0.7999999999995566,,358,545,1313C_5H6
35.434,306,1313,B,4,H,4,148.4,149.3,35.443,0.9000000000000341,,240,546,1313B_4H4
