,Age [ka BP],U1476_d18O,U1476_d18O_error,U1476_d13C,U1476_d13C_error,U1308_d18O,U1308_d18O_error,U1308_d13C,U1308_d13C_error,MD06_3018_d18O,MD06_3018_d18O_error,MD06_3018_d13C,MD06_3018_d13C_error,ODP1143_d18O,ODP1143_d18O_error,ODP1143_d13C,ODP1143_d13C_error,ODP1090_d18O,ODP1090_d18O_error,ODP1090_d13C,ODP1090_d13C_error,ODP1088_d18O,ODP1088_d18O_error,ODP1088_d13C,ODP1088_d13C_error,ODP925_d18O,ODP925_d18O_error,ODP925_d13C,ODP925_d13C_error,ODP849_d18O,ODP849_d18O_error,ODP849_d13C,ODP849_d13C_error,DSDP502_d18O,DSDP502_d18O_error,DSDP502_d13C,DSDP502_d13C_error,ODP659_d18O,ODP659_d18O_error,ODP659_d13C,ODP659_d13C_error,ODP664_d18O,ODP664_d18O_error,ODP664_d13C,ODP664_d13C_error,ODP846_d18O,ODP846_d18O_error,ODP846_d13C,ODP846_d13C_error,DSDP607_d18O,DSDP607_d18O_error,DSDP607_d13C,DSDP607_d13C_error,DSDP552_d18O,DSDP552_d18O_error,DSDP552_d13C,DSDP552_d13C_error,ODP984_d18O,ODP984_d18O_error,ODP984_d13C,ODP984_d13C_error,ODP983_d18O,ODP983_d18O_error,ODP983_d13C,ODP983_d13C_error,ODP982_d18O,ODP982_d18O_error,ODP982_d13C,ODP982_d13C_error,ODP980_d18O,ODP980_d18O_error,ODP980_d13C,ODP980_d13C_error,ODP1063_d18O,ODP1063_d18O_error,ODP1063_d13C,ODP1063_d13C_error,ODP1264_d18O,ODP1264_d18O_error,ODP1264_d13C,ODP1264_d13C_error,ODP1267_d18O,ODP1267_d18O_error,ODP1267_d13C,ODP1267_d13C_error
332,1663.5,3.5208333333333335,0.02728798745344294,0.19833333333333333,0.026478153118988355,,,,,,,,,,,,,3.77,0.0,-0.07,0.0,,,,,3.2433333333333336,0.12259538991997061,0.7133333333333334,0.17077166908759478,4.1850000000000005,0.003535533905932976,-0.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,0.0,0.36,0.0,2.9433333333333334,0.17946422319617752,0.9566666666666667,0.04768725274194432,3.295,0.12374368670764584,0.905,0.09545941546018391,,,,,4.055,0.04596194077712555,0.915,0.10960155108391488,4.05,0.028284271247461926,0.87,0.07778174593052022
333,1668.5,3.4330000000000007,0.05992662179699438,0.3392,0.0209483173548617,,,,,,,,,3.532,0.04242640687119289,-0.2185,0.06823580438450183,3.85,0.0,-0.49,0.0,,,,,3.0,0.021213203435596285,0.97,0.021213203435596444,3.985,0.05303300858899087,-0.03,0.035355339059327376,,,,,,,,,,,,,3.5524999999999998,0.018833148966649227,-0.59,0.040620192023179805,,,,,,,,,,,,,3.5,0.05436502143433359,0.6166666666666667,0.10649291404004653,2.835,0.003535533905932662,1.08,0.06363961030678926,2.99,0.0,0.99,0.0,,,,,4.05,0.23334523779156055,0.9249999999999999,0.15909902576697316,4.1,0.007071067811865638,0.9,0.07778174593052022
334,1673.5,3.0450000000000004,0.03160959769858936,0.523,0.02129684379328438,,,,,,,,,3.223,0.09333809511662419,-0.1065,0.008131727983645294,3.52,0.0,-0.14,0.0,,,,,,,,,3.7,0.0,-0.04,0.0,,,,,,,,,,,,,3.3600000000000003,0.05947688626685159,-0.3825,0.05694020986965188,,,,,,,,,,,,,3.24,0.007071067811865481,0.475,0.1873832970144351,2.8333333333333335,0.019051586888313564,0.94,0.04784233364802443,2.855,0.017677669529663625,1.0350000000000001,0.031819805153394665,,,,,3.94,0.0,1.07,0.0,4.12,0.13435028842544383,0.64,0.2474873734152916
335,1678.5,3.0180000000000002,0.011862639766182842,0.48066666666666663,0.034275571692020175,,,,,,,,,2.9604999999999997,0.10074762197358964,-0.07200000000000001,0.003464101615137754,,,,,,,,,2.73,0.0,0.8,0.0,3.66,0.0,0.13,0.0,,,,,,,,,,,,,3.04,0.0,-0.14,0.0,,,,,,,,,2.91,0.0,0.97,0.0,3.2933333333333334,0.03953432638812711,0.5633333333333334,0.03538151850686814,2.8,0.007071067811865481,0.975,0.017677669529663702,2.9050000000000002,0.038890872965260066,0.6799999999999999,0.2192031021678297,,,,,3.856666666666667,0.07517879921794346,0.7999999999999999,0.10208928554075704,4.175,0.06010407640085651,0.655,0.03889087296526011
336,1683.5,3.0061999999999998,0.013192118859379594,0.45120000000000005,0.017291385138270447,,,,,,,,,,,,,3.36,0.0,0.22,0.0,,,,,2.66,0.0,0.98,0.0,3.7,0.0,-0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.13,0.0,0.68,0.0,3.2433333333333336,0.009813067629253073,0.7799999999999999,0.08013876853447538,2.8800000000000003,0.03399346342395193,0.9,0.012472191289246483,3.035,0.03181980515339459,0.855,0.03889087296526011,,,,,3.95,0.05656854249492385,0.85,0.007071067811865481,4.045,0.024748737341529263,0.8400000000000001,0.021213203435596403
337,1688.5,3.0425,0.023469542910854582,0.39199999999999996,0.010306416555826873,,,,,,,,,,,,,3.46,0.0,-0.69,0.0,,,,,2.54,0.09899494936611673,0.65,0.19091883092036782,3.88,0.0,-0.5,0.0,,,,,,,,,,,,,3.0,0.0,-0.1,0.0,,,,,,,,,,,,,3.31,0.06944222218666556,0.7566666666666667,0.03925227051701266,2.8466666666666662,0.027216552697590893,0.7633333333333333,0.08032342031967919,3.03,0.0,0.85,0.0,,,,,3.91,0.014142135623730963,1.025,0.024748737341529183,4.13,0.028284271247461926,0.585,0.10253048327204937
338,1693.5,3.1095999999999995,0.03500468540067177,0.26539999999999997,0.07708623742277215,,,,,,,,,3.1399999999999997,0.015588457268119846,-0.4185,0.026846787517317606,,,,,,,,,2.785,0.038890872965260066,-0.24,0.014142135623730952,3.93,0.0,-0.25,0.0,,,,,,,,,,,,,3.118,0.08056798371561742,-0.45199999999999996,0.08543535567901617,,,,,,,,,,,,,3.41,0.12119772641798558,0.6933333333333334,0.030307070437746345,3.0624999999999996,0.08249052975948208,0.5700000000000001,0.17069710015111564,3.1300000000000003,0.009428090415820644,0.5533333333333333,0.030307070437746345,,,,,4.18,0.12727922061357866,1.01,0.04242640687119289,4.005,0.01767766952966378,0.72,0.09192388155425117
339,1698.5,3.281833333333333,0.07347237450099742,-0.06166666666666667,0.0558652479268277,,,,,,,,,3.436,0.2008183258569795,-0.4975,0.0738926586339942,,,,,,,,,,,,,3.77,0.04949747468305821,-0.335,0.045961940777125586,,,,,,,,,,,,,3.4400000000000004,0.021213203435596444,-0.7849999999999999,0.15202795795510773,,,,,,,,,,,,,3.44,0.0,0.53,0.0,3.0625,0.03663587722438208,1.0074999999999998,0.039111219617905056,3.74,0.0,0.56,0.0,,,,,4.245,0.11667261889578036,0.97,0.049497474683058325,4.225,0.0106066017177983,0.655,0.017677669529663702
340,1703.5,3.5775714285714284,0.022657032194701065,-0.22842857142857143,0.03983735153420061,,,,,,,,,3.5385,0.03641599923110711,-0.474,0.03040559159102155,3.68,0.0,-0.39,0.0,,,,,,,,,4.16,0.049497474683058526,-0.675,0.017677669529663664,,,,,,,,,,,,,3.22,0.0,-0.82,0.0,,,,,,,,,,,,,,,,,3.1533333333333338,0.09193395374861157,0.9666666666666667,0.09710628007307058,3.41,0.049497474683058366,0.22,0.05656854249492379,,,,,3.97,0.0,0.98,0.0,4.56,0.0,-0.14,0.0
341,1708.5,3.5138571428571432,0.03822405940243874,-0.07385714285714284,0.060496391719496105,,,,,,,,,3.4875,0.023382685902179835,-0.46399999999999997,0.018475208614068026,,,,,,,,,3.03,0.0,0.82,0.0,4.119999999999999,0.07071067811865481,-0.475,0.08838834764831843,,,,,,,,,,,,,3.36,0.0,-0.87,0.0,,,,,,,,,,,,,3.78,0.0,1.24,0.0,3.2866666666666666,0.06503560278516403,0.61,0.04189935029992179,3.5933333333333333,0.15820755237860684,0.6533333333333333,0.023726840560069577,,,,,4.265,0.26516504294495513,0.845,0.024748737341529145,4.67,0.0,0.15,0.0
342,1713.5,3.269285714285714,0.03068650855962884,0.103,0.04073157527631108,,,,,,,,,3.161,0.014142135623730963,-0.277,0.06293250352560273,,,,,,,,,2.41,0.0,0.78,0.0,3.8166666666666664,0.0909619375017599,-0.25999999999999995,0.08013876853447538,,,,,,,,,,,,,,,,,,,,,,,,,3.395,0.03181980515339459,0.255,0.3005203820042827,,,,,2.9699999999999998,0.040620192023179756,0.5975,0.011388041973930361,3.1675000000000004,0.023815698604072105,0.8425,0.12012363422740756,,,,,4.19,0.0,0.74,0.0,,,,
343,1718.5,3.117428571428572,0.02736887636688808,0.21199999999999997,0.047390690552263616,,,,,,,,,,,,,3.49,0.0,-0.08,0.0,,,,,2.14,0.0,0.48,0.0,3.66,0.0,-0.17,0.0,,,,,,,,,,,,,2.97,0.0,-0.47,0.0,,,,,,,,,2.91,0.0,-0.1,0.0,2.9066666666666667,0.22863524241479943,0.4566666666666667,0.10876410083124685,2.7800000000000002,0.04596194077712558,0.615,0.05921359641163506,3.1750000000000003,0.054486236794258375,0.685,0.05105144464165534,,,,,3.895,0.003535533905932662,1.05,0.021213203435596444,3.92,0.0,0.99,0.0
344,1723.5,3.170833333333333,0.03737602965260751,0.07483333333333334,0.038650439602693806,,,,,,,,,,,,,3.3,0.0,-0.54,0.0,,,,,2.99,0.035355339059327404,0.635,0.08838834764831843,3.89,0.0,-0.22,0.0,,,,,,,,,,,,,3.22,0.0,-0.32,0.0,,,,,,,,,2.99,0.03299831645537225,0.17333333333333334,0.10136110730489321,3.2899999999999996,0.07788880963698612,-0.10999999999999999,0.3023243291566195,2.455,0.0106066017177983,0.76,0.14849242404917495,3.3700000000000006,0.1296576689251782,0.6516666666666667,0.11487714855122085,,,,,4.08,0.0,0.91,0.0,3.96,0.028284271247461926,0.775,0.024748737341529183
345,1728.5,3.3297142857142856,0.02226712987536327,0.09085714285714286,0.03300552122731711,,,,,,,,,,,,,3.5,0.0,-0.09,0.0,,,,,,,,,3.8,0.0,-0.33,0.0,,,,,,,,,,,,,3.0233333333333334,0.09801738318995969,-0.56,0.04496912521077348,,,,,,,,,,,,,,,,,2.59,0.016996731711975906,0.9133333333333334,0.05760658398584764,3.24,0.08147085368400163,0.8049999999999999,0.06932712311931023,,,,,4.07,0.1626345596729059,0.835,0.06010407640085655,3.83,0.0,0.54,0.0
346,1733.5,3.226857142857143,0.030039721031496696,0.2245714285714286,0.02976565418559132,,,,,,,,,3.028,0.0,-0.438,0.0,3.59,0.0,-0.36,0.0,,,,,2.865,0.010606601717798142,0.895,0.010606601717798222,3.93,0.0,-0.32,0.0,,,,,,,,,,,,,3.0549999999999997,0.05303300858899103,-0.43000000000000005,0.021213203435596423,,,,,,,,,,,,,3.38,0.0,0.1,0.0,2.6333333333333333,0.021256807188565617,0.84,0.016996731711975938,2.8433333333333333,0.04626813958590446,1.0633333333333332,0.04354648431614536,,,,,4.01,0.0,0.82,0.0,4.11,0.0,0.51,0.0
347,1738.5,3.133142857142857,0.024192618684917518,0.2874285714285714,0.03065599594636515,,,,,,,,,3.174,0.0,-0.405,0.0,3.31,0.0,-0.16,0.0,,,,,2.92,0.43133513652379385,0.73,0.05656854249492381,3.32,0.0,-0.19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3200000000000003,0.07071067811865465,0.43,0.11313708498984758,2.763333333333333,0.06330408681441829,0.7866666666666666,0.02841491522787649,3.0175,0.09665499211111654,0.915,0.04250000000000001,,,,,4.105,0.1025304832720494,0.5800000000000001,0.04242640687119285,4.23,0.0,0.65,0.0
348,1743.5,3.2729999999999997,0.072936045044043,0.0405,0.05723526011122864,,,,,,,,,3.0625,0.10076271631908307,-0.488,0.06081118318204306,3.8,0.0,-0.12,0.0,,,,,3.54,0.0,0.71,0.0,3.55,0.09899494936611658,-0.235,0.04596194077712558,,,,,,,,,,,,,3.106666666666667,0.07547381198996306,-0.5433333333333333,0.14864823004764066,,,,,,,,,,,,,4.02,0.0,0.39,0.0,2.74,0.014142135623730805,0.64,0.1697056274847714,3.075,0.05984354601792914,0.8125,0.053429275682906265,,,,,4.3,0.0,0.57,0.0,4.25,0.0,0.42,0.0
349,1748.5,3.546714285714286,0.047350932273525624,0.08142857142857143,0.031147350359257406,,,,,,,,,3.01,0.0,-0.489,0.0,,,,,,,,,,,,,3.96,0.0,-0.41,0.0,,,,,,,,,,,,,3.24,0.1131370849898476,-0.6966666666666667,0.019051586888313602,,,,,,,,,,,,,,,,,3.0,0.06847546194724713,0.5466666666666667,0.11405002151427858,3.3033333333333332,0.007200822998230917,0.5466666666666666,0.10114163153533579,,,,,4.225,0.05303300858899087,0.5650000000000001,0.08131727983645297,4.41,0.049497474683058526,0.42500000000000004,0.15909902576697318
350,1753.5,3.254285714285714,0.043211730401765513,0.20771428571428574,0.024423737437937663,,,,,,,,,3.021,0.0,-0.311,0.0,,,,,,,,,,,,,3.74,0.021213203435596444,-0.245,0.01767766952966369,,,,,,,,,,,,,3.1466666666666665,0.03208784239598596,-0.53,0.012472191289246483,,,,,,,,,2.82,0.0,0.14,0.0,,,,,2.875,0.003535533905932662,0.535,0.08838834764831846,3.3449999999999998,0.06010407640085667,0.435,0.14495689014324223,,,,,3.853333333333333,0.10596994682281201,0.6900000000000001,0.02494438257849294,4.18,0.0483476990145344,0.23,0.07818247885555944
351,1758.5,3.1835714285714287,0.05299282090109367,0.2551428571428571,0.05296915874757362,,,,,,,,,,,,,3.56,0.0,-0.04,0.0,,,,,2.195,0.1025304832720494,1.0150000000000001,0.0035355339059327407,3.48,0.0,0.16,0.0,,,,,,,,,,,,,2.9699999999999998,0.12727922061357852,-0.47,0.04242640687119287,,,,,,,,,,,,,3.32,0.014142135623730963,0.7,0.1414213562373095,,,,,3.4233333333333333,0.13244146156223416,0.68,0.0524933858267454,,,,,3.87,0.07071067811865481,0.7799999999999999,0.25455844122715704,4.01,0.11656543226874773,0.4475,0.058882828566569394
352,1763.5,2.8866666666666667,0.04096588463226085,0.49333333333333335,0.04721385546794657,,,,,,,,,,,,,3.17,0.0,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.86,0.0,-0.56,0.0,,,,,,,,,,,,,3.28,0.023570226039551608,0.87,0.053541261347363374,,,,,,,,,,,,,3.725,0.003535533905932662,0.86,0.021213203435596444,4.206666666666667,0.03067149720409389,0.7233333333333333,0.06417568479197179
353,1768.5,2.8445714285714283,0.016619213300540524,0.5559999999999999,0.02334742043173777,,,,,,,,,3.1,0.0,0.045,0.0,2.85,0.0,0.32,0.0,,,,,,,,,3.4699999999999998,0.028284271247461766,-0.105,0.010606601717798212,,,,,,,,,,,,,3.0149999999999997,0.05303300858899103,-0.41500000000000004,0.09545941546018391,,,,,,,,,,,,,3.2433333333333336,0.03311036539055857,0.8666666666666667,0.04529737135697668,,,,,,,,,,,,,3.856666666666667,0.08645272739523073,0.9,0.0590668171555645,3.9224999999999994,0.12136592396550187,0.9325000000000001,0.06178339178128699
354,1773.5,2.938714285714286,0.012353160854225892,0.5614285714285714,0.01589488063247722,,,,,,,,,2.7075,0.018031222920257016,-0.139,0.022627416997969524,,,,,,,,,2.49,0.0,0.98,0.0,3.48,0.0,-0.12,0.0,,,,,,,,,,,,,2.78,0.014142135623730963,-0.22499999999999998,0.04596194077712558,,,,,,,,,,,,,3.2,0.0,0.71,0.0,,,,,,,,,,,,,3.915,0.038890872965260226,1.0150000000000001,0.031819805153394665,4.336666666666667,0.034747768380248616,0.7633333333333333,0.07807878262560386
355,1778.5,3.0615,0.0315037475724891,0.4283333333333334,0.023193230174469573,,,,,,,,,3.1475,0.05833630944789018,-0.0815,0.09652007563196374,3.31,0.09899494936611673,-0.255,0.30759144981614817,,,,,,,,,3.81,0.0,-0.34,0.0,,,,,,,,,,,,,3.08,0.1131370849898477,-0.565,0.03181980515339463,,,,,,,,,3.01,0.0,0.66,0.0,3.14,0.0,0.86,0.0,,,,,,,,,,,,,3.8800000000000003,0.008164965809277207,0.9733333333333333,0.013608276348795446,3.9825000000000004,0.09908172132134165,0.9025000000000001,0.03697549864437261
356,1783.5,3.2064285714285714,0.050949297382693014,0.1985714285714286,0.0708925191479117,,,,,,,,,3.097,0.0,-0.187,0.0,,,,,,,,,,,,,3.92,0.04242640687119289,-0.385,0.12374368670764584,,,,,,,,,,,,,3.3466666666666662,0.06417568479197176,-0.6533333333333333,0.07850454103402531,,,,,,,,,,,,,3.13,0.007071067811865481,0.8049999999999999,0.010606601717798182,,,,,,,,,,,,,,,,,3.8725000000000005,0.05888282856656935,0.905,0.12356678356257399
357,1788.5,3.44825,0.04844544289713947,-0.075375,0.057758369929171306,,,,,,,,,3.1785,0.010253048327204908,-0.4195,0.16228100628231265,3.51,0.0,-0.21,0.0,,,,,,,,,3.92,0.0,-0.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,0.021213203435596444,0.63,0.04949747468305829,,,,,,,,,,,,,4.02,0.014142135623730963,0.925,0.03181980515339463,4.113333333333333,0.16400090333987885,0.7466666666666667,0.12528486060293278
358,1793.5,3.4985,0.027517292542851835,-0.04699999999999999,0.04640492071609074,,,,,,,,,,,,,3.39,0.0,-0.09999999999999999,0.18384776310850234,,,,,,,,,4.14,0.0,-0.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.535,0.038890872965260066,0.32,0.16263455967290594,,,,,,,,,,,,,3.87,0.0,0.86,0.0,4.3475,0.011388041973930485,0.6575,0.08473303665041163
359,1798.5,3.2631666666666663,0.024201650923178945,0.15058333333333332,0.045676467672906514,,,,,,,,,3.356,0.0,-0.527,0.0,,,,,,,,,,,,,3.94,0.0,-0.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,0.021213203435596285,-0.33999999999999997,0.04949747468305831,,,,,,,,,,,,,3.96,0.09899494936611658,0.885,0.045961940777125586,4.553333333333334,0.1280046295459082,0.4666666666666666,0.10628403594282772
360,1803.5,2.9477499999999996,0.03967474094993494,0.3500833333333333,0.04344640030053208,,,,,,,,,3.4385,0.09298454172603096,-0.4305,0.004596194077712563,3.34,0.07778174593052029,0.10999999999999999,0.3394112549695428,,,,,,,,,3.62,0.0,-0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9266666666666663,0.0699735399725946,0.8666666666666667,0.052139414251778066,3.9425000000000003,0.06913528404512408,0.7475,0.10064634866700331
361,1808.5,3.0414166666666667,0.021024938344913348,0.4403333333333333,0.026429238158328167,,,,,,,,,3.359,0.1527350647362944,-0.28300000000000003,0.0070710678118654615,3.225,0.003535533905932662,0.245,0.10960155108391488,,,,,,,,,3.5,0.04949747468305821,-0.075,0.06010407640085654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.935,0.2156675682618971,0.9299999999999999,0.0070710678118654415,3.9800000000000004,0.06837397165588678,0.6349999999999999,0.07941190087134295
362,1813.5,2.9696666666666665,0.03261610315756905,0.38399999999999995,0.04327110917100334,,,,,,,,,,,,,3.13,0.0,0.35,0.0,,,,,,,,,3.55,0.0,-0.26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9866666666666664,0.05504207145111482,0.7833333333333332,0.02680519573736627,4.115,0.06656763477847175,0.7350000000000001,0.07292976072907412
363,1818.5,3.2370909090909095,0.05987444915745229,0.01245454545454545,0.07159255278186547,,,,,,,,,3.175,0.07212489168102791,-0.3825,0.11136931803688124,3.0,0.014142135623730963,0.215,0.16617009357883866,,,,,,,,,3.535,0.05303300858899103,-0.14,0.042426406871192854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,0.0919238815542511,0.905,0.12374368670764584,4.266666666666667,0.055843697213906966,0.71,0.16309506430300094
364,1823.5,3.308333333333333,0.02787480277292791,0.1919166666666667,0.03017344728890447,,,,,,,,,2.9875,0.059750523010263276,-0.247,0.07848885271170676,3.215,0.06010407640085651,-0.10999999999999999,0.2192031021678297,,,,,,,,,3.42,0.035355339059327404,-0.23,0.06363961030678927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,0.0,0.69,0.0,,,,,,,,,,,,,,,,,4.05,0.07930251502246881,0.8233333333333334,0.050405760987616705
365,1828.5,3.0583333333333336,0.01611733596220288,0.41524999999999995,0.02268997729052289,,,,,,,,,2.73,0.0,-0.207,0.0,2.99,0.0,0.27,0.0,,,,,,,,,3.81,0.0,-0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.895,0.05303300858899119,0.725,0.16617009357883863,4.12,0.16263455967290574,0.875,0.12374368670764584
366,1833.5,3.1261666666666668,0.037854772437518315,0.4434166666666666,0.027233929597035685,,,,,,,,,3.004,0.0,-0.238,0.0,3.15,0.05656854249492385,-0.215,0.024748737341529162,,,,,,,,,4.02,0.007071067811865638,-0.5800000000000001,0.028284271247461884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.028284271247461766,1.02,0.08485281374238565,4.223333333333333,0.036004114991154884,0.6999999999999998,0.11045361017187261
367,1838.5,3.174416666666666,0.01884824569398277,0.4899166666666666,0.05312909570268617,,,,,,,,,2.9645,0.02015254326381658,-0.161,0.021213203435596423,3.1950000000000003,0.06717514421272198,-0.16,0.12020815280171308,,,,,,,,,3.945,0.08371578903249575,-0.125,0.031754264805429415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.825,0.010606601717798142,1.06,0.021213203435596444,4.083333333333333,0.08250701429216424,0.8066666666666666,0.11938112016500706
368,1843.5,3.06325,0.012577606312631816,0.6069166666666668,0.03554603008255113,,,,,,,,,2.968,0.0,-0.146,0.0,3.3600000000000003,0.049497474683058366,-0.365,0.1308147545195113,,,,,,,,,3.88,0.0,-0.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,0.0,0.82,0.0,4.069999999999999,0.09877021593352699,1.17,0.029439202887759457
369,1848.5,2.9674166666666664,0.020792445988511928,0.5977500000000001,0.027188928761946878,,,,,,,,,2.8675,0.007424621202458716,-0.27549999999999997,0.014495689014324216,3.3499999999999996,0.021213203435596444,-0.155,0.2368807716974934,,,,,,,,,3.84,0.0,-0.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.835,0.003535533905932662,1.0150000000000001,0.017677669529663702,4.03,0.04242640687119273,1.085,0.06010407640085651
370,1853.5,2.9309999999999996,0.016842819109506437,0.5794166666666666,0.023953791840093264,,,,,,,,,2.948,0.13222896808188425,-0.4225,0.0512652416360247,3.23,0.0,0.09,0.0,,,,,,,,,3.545,0.038890872965260066,-0.095,0.024748737341529162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8449999999999998,0.03181980515339474,1.01,0.07071067811865477,3.77,0.05656854249492385,0.98,0.028284271247461926
371,1858.5,3.035833333333333,0.047778544890482506,0.40791666666666676,0.04491140326819592,,,,,,,,,,,,,3.54,0.0,0.25,0.0,,,,,,,,,3.63,0.0,-0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,0.0,0.79,0.0,3.966666666666667,0.09479021671662752,0.5766666666666667,0.17747195918312364
372,1863.5,3.4790000000000005,0.029739641574701877,0.08809090909090908,0.033343554656259294,,,,,,,,,3.276,0.04030508652763332,-0.22799999999999998,0.012020815280171309,3.5400000000000005,0.12472191289246472,-0.2933333333333333,0.36308350228236713,,,,,,,,,4.035,0.12374368670764584,0.009999999999999998,0.035355339059327376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.244999999999999,0.017677669529663625,0.78,0.028284271247461884,4.325,0.07701460900374679,0.39749999999999996,0.10108010437272014
373,1868.5,3.530727272727273,0.029101160383865322,0.10618181818181817,0.02325667705839868,,,,,,,,,3.0380000000000003,0.028284271247461766,-0.1375,0.08803479425772517,3.6550000000000002,0.038890872965260066,-0.94,0.04242640687119285,,,,,,,,,3.705,0.024748737341529263,0.010000000000000002,0.042426406871192854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.235,0.187383297014435,0.72,0.07071067811865474,4.205,0.10237797614721637,0.37999999999999995,0.062249497989943656
374,1873.5,3.2090000000000005,0.04351346329129993,0.1362727272727273,0.04452951308612585,,,,,,,,,3.071,0.040422765862815464,-0.15866666666666668,0.028849545859446324,3.4,0.014142135623730963,-0.63,0.10606601717798214,,,,,,,,,3.745,0.07424621202458748,0.195,0.05303300858899107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97,0.0,0.66,0.0,4.047499999999999,0.08641288966352194,0.55,0.15341935992566258
375,1878.5,3.254545454545455,0.030981029555787687,0.26636363636363636,0.049621921429960796,,,,,,,,,3.1063333333333336,0.036815606594064,-0.131,0.03313608305156178,3.495,0.05303300858899103,-0.71,0.12727922061357855,,,,,,,,,3.55,0.0,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23,0.0,0.54,0.0,4.0649999999999995,0.07470776398741967,0.5125,0.10138879375946833
376,1883.5,3.0374000000000003,0.012973973947869635,0.45780000000000004,0.033802011774449164,,,,,,,,,3.1053333333333337,0.018507255834361806,0.059666666666666666,0.030016045091966443,3.2249999999999996,0.038890872965260066,-0.05499999999999999,0.10960155108391485,,,,,3.2,0.0,0.8,0.0,3.58,0.0,0.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51,0.0,0.77,0.0,4.172499999999999,0.06445686542176875,0.6224999999999999,0.0811922871952749
377,1888.5,2.922545454545455,0.019185205920731908,0.5890909090909091,0.013343803802696909,,,,,,,,,3.02925,0.041709373946392465,0.06375,0.018218723198951126,2.88,0.0,0.12,0.0,,,,,,,,,3.44,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8449999999999998,0.12374368670764568,0.835,0.18031222920256965,4.055,0.08989577298182608,0.9025,0.030490777294126158
378,1893.5,2.866181818181818,0.01839008814139382,0.4559090909090909,0.03102184102509111,,,,,,,,,2.9585,0.019510253714393334,-0.026500000000000006,0.021735914979590806,2.9699999999999998,0.09192388155425125,-0.24,0.3464823227814083,,,,,3.27,0.0,0.73,0.0,3.58,0.05656854249492385,-0.31,0.028284271247461884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69,0.0,1.01,0.0,3.86,0.03142451272494134,0.6625,0.0896782442959272
379,1898.5,3.170777777777778,0.09284924430146181,0.1297777777777778,0.04674933888164683,,,,,,,,,3.0563333333333333,0.04513744442133266,-0.21766666666666667,0.07398348163986036,2.9050000000000002,0.06010407640085667,-0.15999999999999998,0.09192388155425117,,,,,2.97,0.0,0.37,0.0,3.8899999999999997,0.1767766952966367,-0.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.049497474683058366,1.05,0.028284271247461926,3.92,0.028284271247461926,0.6675,0.10638227060934542
380,1903.5,3.411714285714286,0.019333500887313892,0.15985714285714286,0.05226440962184049,,,,,,,,,3.4500000000000006,0.04304261454264441,-0.408,0.012814921857827389,3.51,0.0,-1.19,0.13435028842544397,,,,,,,,,4.25,0.014142135623730649,-0.365,0.0035355339059327407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.025,0.003535533905932976,0.89,0.007071067811865481,4.347499999999999,0.022465250944514348,0.61,0.061644140029689765
