Era,Leg/Exp,Site,Hole,Latitude,Longitude,Water depth (m),Transition Depth,Green bands assoc. with transition,Red bands assoc. with transition,Green bands deeper than transiition,Red bands deeper than transiition,Unusable image,Bottomwater O2 (umol/L),Holocene-LGM CaCO3 (%),Organic Carbon (%),CaCO3 (%),Productivity (mgC/m2/day),Sedimentation Rate (cm/ka)
ODP,204,1251,C,44.5701,-125.07395,1210.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,88.625,-14.77777778,1.334763526916504,6.539999999999999,1549.951904296875,29.968976974487305
ODP,204,1251,D,44.5701,-125.07395,1210.2,None,FALSE,FALSE,FALSE,FALSE,TRUE,88.625,-14.77777778,1.334763526916504,6.539999999999999,1549.951904296875,29.968976974487305
ODP,204,1251,E,44.57021666666667,-125.0739333,1208.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,88.625,-14.77777778,1.334763526916504,6.539999999999999,1549.951904296875,29.968976974487305
ODP,204,1251,F,44.57026666666667,-125.07395,1208.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,88.625,-14.77777778,1.334763526916504,6.539999999999999,1549.951904296875,29.968976974487305
ODP,204,1252,A,44.58611666666667,-125.0928167,1039.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,88.625,-14.77777778,1.334763526916504,6.539999999999999,1549.951904296875,29.968976974487305
ODP,206,1256,A,6.736483333333333,-91.93428333,3634.5,None,FALSE,FALSE,FALSE,FALSE,FALSE,119.3125,-7.725,1.3119221925735474,2.62,442.1126708984375,1.9866037368774416
ODP,206,1256,B,6.7364999999999995,-91.93433333,3634.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,119.3125,-7.725,1.3119221925735474,2.62,442.1126708984375,1.9866037368774416
ODP,207,1257,A,9.453833333333334,-54.34196667,2951,None,FALSE,FALSE,FALSE,TRUE,FALSE,231,18.095238095238106,0.5566868185997009,25.584999999999997,615.9212646484375,8.130637168884277
ODP,207,1258,A,9.433333333333334,-54.73331667,3192.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,231,18.095238095238106,0.5679281949996948,25.584999999999997,615.9212646484375,8.045259475708008
ODP,207,1258,B,9.433333333333334,-54.73303333,3192.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,231,18.095238095238106,0.5679281949996948,25.584999999999997,615.9212646484375,8.045259475708008
ODP,207,1259,A,9.299983333333332,-54.19996667,2353.8,Shallow (<40 cm),FALSE,TRUE,FALSE,FALSE,FALSE,231,18.095238095238106,0.5618783235549927,25.584999999999997,615.9212646484375,8.142825127
ODP,207,1259,B,9.3008,-54.19908333,2353.8,None,FALSE,FALSE,FALSE,FALSE,TRUE,231,18.095238095238106,0.5618783235549927,25.584999999999997,615.9212646484375,8.149376869
ODP,207,1260,A,9.2658,-54.54388333,2548.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,231,18.095238095238106,0.5821003317832947,25.584999999999997,615.9212646484375,8.198131561279297
ODP,207,1261,A,9.048616666666666,-54.3173,1899.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,231,18.095238095238106,0.6020988821983337,25.584999999999997,615.9212646484375,8.272915840148926
ODP,208,1262,A,-27.186,1.577,4759,None,FALSE,FALSE,FALSE,FALSE,FALSE,229.9375,10.999999999999991,0.3375139534473419,87.2475,228.3786468505859,0.3146691620349884
ODP,208,1262,B,-27.18583333,1.577,4753.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,229.9375,10.999999999999991,0.3375139534473419,87.2475,228.3786468505859,0.3146691620349884
ODP,208,1263,A,-28.53283333,2.7794833333333333,2717.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,227.1875,10.999999999999991,0.2020547986030578,91.5425,246.45025634765625,0.4287132322788238
ODP,208,1264,A,-28.53268333,2.8455166666666667,2507,None,FALSE,FALSE,FALSE,FALSE,FALSE,227.1875,10.999999999999991,0.2000613361597061,91.5425,246.45025634765625,0.4176807105541229
ODP,208,1264,B,-28.5325,2.845483333333333,2504,None,FALSE,FALSE,FALSE,FALSE,FALSE,227.1875,10.999999999999991,0.2000613361597061,91.5425,246.45025634765625,0.4176807105541229
ODP,208,1264,C,-28.53226667,2.84545,2504.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,227.1875,10.999999999999991,0.2000613361597061,91.5425,246.45025634765625,0.4176807105541229
ODP,208,1265,A,-28.83501667,2.639333333333333,3059.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,227.1875,10.999999999999991,0.1994234919548034,91.5425,246.45025634765625,0.4308545589447021
ODP,208,1265,B,-28.83501667,2.6391166666666668,3059.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,227.1875,10.999999999999991,0.1994234919548034,91.5425,246.45025634765625,0.4308545589447021
ODP,208,1266,A,-28.54268333,2.3435,3799.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,227.1875,10.999999999999991,0.223042756,91.5425,246.45025634765625,0.4658986628055572
ODP,208,1266,B,-28.5425,2.3435,3796.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,227.1875,10.999999999999991,0.223042756,91.5425,246.45025634765625,0.4658986628055572
ODP,208,1267,A,-28.09801667,1.7109833333333333,4354.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,228.1875,10.999999999999991,0.3117083013057709,90.00500000000001,229.9125518798828,0.4092455804347992
ODP,208,1267,B,-28.09816667,1.7109666666666667,4355.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,228.1875,10.999999999999991,0.3117083013057709,90.00500000000001,229.9125518798828,0.4092455804347992
ODP,209,1268,A,14.845916666666668,-45.07735,3007,None,FALSE,FALSE,FALSE,FALSE,TRUE,251.625,11.384615384615389,0.224619448,73.485,169.1086883544922,3.0049002170562744
ODP,209,1269,A,14.932716666666666,-45.06121667,2809,None,FALSE,FALSE,FALSE,FALSE,TRUE,251.625,11.384615384615389,0.2251710146665573,73.485,169.1086883544922,2.8571887016296387
ODP,209,1269,B,14.9327,-45.062,2799.5,None,FALSE,FALSE,FALSE,FALSE,TRUE,251.625,11.384615384615389,0.2251710146665573,73.485,169.1086883544922,2.8571887016296387
ODP,209,1269,C,14.932333333333334,-45.07238333,2667.5,None,FALSE,FALSE,FALSE,FALSE,TRUE,251.625,11.384615384615389,0.2251710146665573,73.485,169.1086883544922,2.8571887016296387
ODP,209,1270,A,14.722366666666666,-44.88868333,1951,None,FALSE,FALSE,FALSE,FALSE,TRUE,251.375,11.384615384615389,0.2301398962736129,72.065,169.20323181152344,3.0678470134735107
ODP,209,1270,B,14.721083333333333,-44.88708333,1909.9,None,FALSE,FALSE,FALSE,FALSE,TRUE,251.375,11.384615384615389,0.2301398962736129,72.065,169.20323181152344,3.0678470134735107
ODP,209,1270,C,14.7214,-44.88485,1821.9,None,FALSE,FALSE,FALSE,FALSE,TRUE,251.375,11.384615384615389,0.2301398962736129,72.065,169.20323181152344,3.0678470134735107
ODP,209,1270,D,14.721166666666669,-44.88473333,1816.9,None,FALSE,FALSE,FALSE,FALSE,TRUE,251.375,11.384615384615389,0.2301398962736129,72.065,169.20323181152344,3.0678470134735107
ODP,209,1271,A,15.037033333333332,-44.94811667,3611.9,None,FALSE,FALSE,FALSE,FALSE,TRUE,252.8125,11.384615384615389,0.2325056344270706,76.3325,162.1332244873047,2.6601202487945557
ODP,209,1271,B,15.036483333333331,-44.94853333,3584.9,None,FALSE,FALSE,FALSE,FALSE,TRUE,252.8125,11.384615384615389,0.2325056344270706,76.3325,162.1332244873047,2.6601202487945557
ODP,209,1272,A,15.094433333333331,-44.97166667,2559.8,None,FALSE,FALSE,FALSE,FALSE,TRUE,252.8125,11.384615384615389,0.2304052710533142,76.3325,162.1332244873047,2.6601202487945557
ODP,209,1273,A,15.49965,-46.68123333,3416.8,None,FALSE,FALSE,FALSE,FALSE,TRUE,253.0625,11.384615384615389,0.2135738730430603,75.3475,161.66574096679688,2.788245916366577
ODP,209,1273,B,15.499666666666666,-46.68108333,3418.8,None,FALSE,FALSE,FALSE,FALSE,TRUE,253.0625,11.384615384615389,0.2135738730430603,75.3475,161.66574096679688,2.788245916366577
ODP,209,1273,C,15.498616666666669,-46.68138333,3407.8,None,FALSE,FALSE,FALSE,FALSE,TRUE,253.0625,11.384615384615389,0.2135738730430603,75.3475,161.66574096679688,2.788245916366577
ODP,209,1274,A,15.647783333333331,-46.67636667,3939.8,None,FALSE,FALSE,FALSE,FALSE,TRUE,253.0625,11.384615384615389,0.2124235033988952,75.3475,161.66574096679688,3.1100375652313232
ODP,209,1275,A,15.741483333333331,-46.90351667,1562.3,None,FALSE,FALSE,FALSE,FALSE,TRUE,253.0625,11.384615384615389,0.211172268,75.3475,161.66574096679688,3.13514781
ODP,209,1275,B,15.741433333333331,-46.90346667,1561.7,None,FALSE,FALSE,FALSE,FALSE,TRUE,253.0625,11.384615384615389,0.211172268,75.3475,161.66574096679688,3.13514781
Early IODP,301,U1301,C,47.754666666666665,-127.7633333,2656,None,FALSE,FALSE,FALSE,FALSE,TRUE,83.4375,-14.77777778,1.6550816297531128,19.6425,937.2064208984376,28.33656311035156
Early IODP,303,U1302,A,50.16641666666666,-45.63785,3568.6,None,FALSE,FALSE,FALSE,FALSE,TRUE,291.6875,35.46666666666667,0.4147877097129822,46.415,1012.567383,1.994436502456665
Early IODP,303,U1302,B,50.166583333333335,-45.63816667,3563.4,None,FALSE,FALSE,FALSE,TRUE,FALSE,291.6875,35.46666666666667,0.4147877097129822,46.415,1012.567383,1.994436502456665
Early IODP,303,U1302,C,50.166783333333335,-45.63848333,3559.2,None,FALSE,FALSE,TRUE,TRUE,FALSE,291.6875,35.46666666666667,0.4147877097129822,46.415,1012.567383,1.994436502456665
Early IODP,303,U1302,D,50.166983333333334,-45.63873333,3555.7,Shallow (<40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,291.6875,35.46666666666667,0.4147877097129822,46.415,1012.567383,1.994436502456665
Early IODP,303,U1302,E,50.16716666666667,-45.63905,3558.1,Shallow (<40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,291.6875,35.46666666666667,0.4147877097129822,46.415,1012.567383,1.994436502456665
Early IODP,303,U1303,A,50.20668333333333,-45.687,3524.2,None,FALSE,FALSE,TRUE,FALSE,FALSE,291.6875,35.46666666666667,0.4147877097129822,46.415,1012.567383,1.9757850170135496
Early IODP,303,U1303,B,50.206383333333335,-45.68661667,3517.9,Shallow (<40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,291.6875,35.46666666666667,0.4147877097129822,46.415,1012.567383,1.9757850170135496
Early IODP,303,U1304,A,53.05668333333333,-33.52968333,3069.1,None,FALSE,FALSE,TRUE,FALSE,FALSE,276.5,38.882352941176464,0.2599512934684753,45.9025,1164.135742,3.6257565021514897
Early IODP,303,U1304,B,53.05655,-33.52946667,3065.4,Shallow (<40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,276.5,38.882352941176464,0.2599512934684753,45.9025,1164.135742,3.6257565021514897
Early IODP,303,U1304,C,53.0564,-33.52918333,3064.5,Shallow (<40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,276.5,38.882352941176464,0.2599512934684753,45.9025,1164.135742,3.6257565021514897
Early IODP,303,U1305,A,57.475116666666665,-48.5307,3463,None,FALSE,FALSE,FALSE,FALSE,FALSE,300.0625,35.46666666666667,0.4420403242111206,56.7525,753.2698974609375,4.285682201385498
Early IODP,303,U1305,B,57.475116666666665,-48.53021667,3459.2,Shallow (<40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,300.0625,35.46666666666667,0.4420403242111206,56.7525,753.2698974609375,4.285682201385498
Early IODP,303,U1305,C,57.47515,-48.52971667,3458.8,Shallow (<40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,300.0625,35.46666666666667,0.4420403242111206,56.7525,753.2698974609375,4.285682201385498
Early IODP,303,U1306,A,58.23713333333333,-45.64313333,2270.5,Deep (>40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,302.625,35.46666666666667,0.5395448207855225,47.09,603.1624755859375,5.581104755401611
Early IODP,303,U1306,B,58.237116666666665,-45.64261667,2273,Deep (>40 cm),FALSE,TRUE,FALSE,FALSE,FALSE,302.625,35.46666666666667,0.5395448207855225,47.09,603.1624755859375,5.581104755401611
Early IODP,303,U1306,C,58.23713333333333,-45.64211667,2274.8,None,FALSE,FALSE,FALSE,FALSE,TRUE,302.625,35.46666666666667,0.5395448207855225,47.09,603.1624755859375,5.581104755401611
Early IODP,303,U1306,D,58.237116666666665,-45.64166667,2271.8,Deep (>40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,302.625,35.46666666666667,0.5395448207855225,47.09,603.1624755859375,5.581104755401611
Early IODP,303,U1307,A,58.50578333333333,-46.40055,2575.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,302.625,35.46666666666667,0.5767154693603516,23.596666666666668,598.5838012695312,5.153601646
Early IODP,303,U1307,B,58.505966666666666,-46.4009,2575.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,302.625,35.46666666666667,0.5767154693603516,23.596666666666668,598.5838012695312,5.153601646
Early IODP,303,U1308,A,49.877766666666666,-24.23811667,3871,Deep (>40 cm),FALSE,TRUE,FALSE,FALSE,FALSE,257,38.882352941176464,0.4201594293117523,74.2025,1130.1986083984375,1.9725899696350095
Early IODP,303,U1308,B,49.87778333333333,-24.23855,3871.1,Deep (>40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,257,38.882352941176464,0.4201594293117523,74.2025,1130.1986083984375,1.9725899696350095
Early IODP,303,U1308,C,49.87806666666667,-24.23811667,3872.7,Deep (>40 cm),FALSE,TRUE,FALSE,FALSE,FALSE,257,38.882352941176464,0.4201594293117523,74.2025,1130.1986083984375,1.9725899696350095
Early IODP,303,U1308,D,49.87833333333333,-24.23811667,3873.8,Deep (>40 cm),FALSE,TRUE,TRUE,TRUE,FALSE,257,38.882352941176464,0.4201594293117523,74.2025,1130.1986083984375,1.9725899696350095
Early IODP,303,U1308,E,49.87833333333333,-24.23811667,3871,Deep (>40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,257,38.882352941176464,0.4201594293117523,74.2025,1130.1986083984375,1.9725899696350095
Early IODP,303,U1308,F,49.87833333333333,-24.23853333,3872.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,257,38.882352941176464,0.4201594293117523,74.2025,1130.1986083984375,1.9725899696350095
Early IODP,304,U1309,A,30.168466666666667,-42.1185,1642.3,None,FALSE,FALSE,FALSE,FALSE,TRUE,256,20.444444444444443,0.1636584550142288,84.6325,163.02841186523438,3.996024847
Early IODP,304,U1309,B,30.168466666666667,-42.1185,1642.3,None,FALSE,FALSE,FALSE,FALSE,TRUE,256,20.444444444444443,0.1636584550142288,84.6325,163.02841186523438,3.996024847
Early IODP,304,U1309,E,30.168666666666667,-42.1185,,None,FALSE,FALSE,FALSE,FALSE,FALSE,256,20.444444444444443,0.1636584550142288,84.6325,163.02841186523438,3.996024847
Early IODP,304,U1309,F,30.17,-42.12083333,,None,FALSE,FALSE,FALSE,FALSE,FALSE,256,20.444444444444443,0.1636584550142288,84.6325,163.02841186523438,3.996024847
Early IODP,304,U1309,G,30.175666666666668,-42.10533333,,None,FALSE,FALSE,FALSE,FALSE,TRUE,256,20.444444444444443,0.1636584550142288,84.6325,163.02841186523438,3.996024847
Early IODP,304,U1309,H,30.175666666666668,-42.10533333,,None,FALSE,FALSE,FALSE,FALSE,TRUE,256,20.444444444444443,0.1636584550142288,84.6325,163.02841186523438,3.996024847
Early IODP,304,U1310,B,30.1914,-42.06533333,2582.7,None,FALSE,FALSE,FALSE,FALSE,TRUE,256,20.444444444444443,0.1636584550142288,84.6325,163.02841186523438,3.9014599323272705
Early IODP,304,U1311,A,30.176816666666667,-42.06983333,2540.6,None,FALSE,FALSE,FALSE,FALSE,TRUE,256,20.444444444444443,0.1636584550142288,84.6325,163.02841186523438,3.9014599323272705
Early IODP,306,U1312,A,42.836733333333335,-23.08751667,3522.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,247.1875,13.538461538461547,0.3876851499080658,88.7325,573.9307250976562,1.8269158601760864
Early IODP,306,U1312,B,42.83691666666667,-23.08775,3522.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,247.1875,13.538461538461547,0.3876851499080658,88.7325,573.9307250976562,1.8269158601760864
Early IODP,306,U1313,A,41.001133333333335,-32.95731667,3412.3,Deep (>40 cm),FALSE,TRUE,FALSE,FALSE,FALSE,268.25,13.538461538461547,0.2938894033432007,81.2525,507.3629760742187,2.730443000793457
Early IODP,306,U1313,B,41.00136666666667,-32.9573,3413.5,Deep (>40 cm),FALSE,TRUE,FALSE,FALSE,FALSE,268.25,13.538461538461547,0.2938894033432007,81.2525,507.3629760742187,2.730443000793457
Early IODP,306,U1313,C,41.00135,-32.95701667,3412.7,Deep (>40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,268.25,13.538461538461547,0.2938894033432007,81.2525,507.3629760742187,2.730443000793457
Early IODP,306,U1313,D,41.00111666666667,-32.95701667,3411.9,Shallow (<40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,268.25,13.538461538461547,0.2938894033432007,81.2525,507.3629760742187,2.730443000793457
Early IODP,306,U1314,A,56.364716666666666,-27.88848333,2799.4,Shallow (<40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,272.625,35.46666666666667,0.6218385696411133,40.765,1120.200439453125,3.8836984634399414
Early IODP,306,U1314,B,56.36493333333333,-27.88851667,2800.3,Shallow (<40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,272.625,35.46666666666667,0.6218385696411133,40.765,1120.200439453125,3.8836984634399414
Early IODP,306,U1314,C,56.36493333333333,-27.88811667,2799.1,None,FALSE,FALSE,FALSE,TRUE,FALSE,272.625,35.46666666666667,0.6218385696411133,40.765,1120.200439453125,3.8836984634399414
Early IODP,307,U1316,A,51.37585,-11.73005,948.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,245.375,38.882352941176464,0.422907144,67.37,1115.347412109375,
Early IODP,307,U1316,B,51.37603333333333,-11.73016667,948.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,245.375,38.882352941176464,0.422907144,67.37,1115.347412109375,
Early IODP,307,U1317,A,51.3808,-11.71846667,815.1,Deep (>40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,245.375,38.882352941176464,0.422907144,67.37,1115.347412109375,
Early IODP,307,U1317,B,51.38066666666667,-11.7182,798,None,FALSE,FALSE,FALSE,FALSE,FALSE,245.375,38.882352941176464,0.422907144,67.37,1115.347412109375,
Early IODP,307,U1317,C,51.3805,-11.71793333,791.7,None,FALSE,FALSE,FALSE,FALSE,TRUE,245.375,38.882352941176464,0.422907144,67.37,1115.347412109375,
Early IODP,307,U1317,E,51.379983333333335,-11.71763333,781.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,245.375,38.882352941176464,0.422907144,67.37,1115.347412109375,
Early IODP,307,U1318,A,51.436033333333334,-11.5503,409.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,245.375,38.882352941176464,0.4153482019901275,67.37,1115.347412109375,
Early IODP,307,U1318,B,51.4358,-11.55031667,408.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,245.375,38.882352941176464,0.4153482019901275,67.37,1115.347412109375,
Early IODP,307,U1318,C,51.435833333333335,-11.55066667,409.9,None,FALSE,FALSE,FALSE,FALSE,FALSE,245.375,38.882352941176464,0.4153482019901275,67.37,1115.347412109375,
Early IODP,308,U1319,A,27.26625,-94.40318333,1429.6,None,FALSE,FALSE,FALSE,FALSE,TRUE,,9.888888888888886,0.8255370259284973,,333.361084,21.764253616333008
Early IODP,308,U1320,A,27.30135,-94.38755,1470,None,FALSE,FALSE,FALSE,FALSE,FALSE,,9.888888888888886,0.8290848135948181,,333.361084,21.976694107055664
Early IODP,308,U1322,B,28.0994,-89.025,1319.5,None,FALSE,FALSE,FALSE,FALSE,FALSE,,9.888888888888886,0.8845629692077637,,2122.760254,16.192533493041992
Early IODP,308,U1322,C,28.0994,-89.02538333,1318.9,None,FALSE,FALSE,FALSE,FALSE,TRUE,,9.888888888888886,0.8845629692077637,,2122.760254,16.192533493041992
Early IODP,308,U1324,B,28.07975,-89.13906667,1056.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,,9.888888888888886,0.8931612372398376,,2122.760254,16.68304443359375
Early IODP,311,U1325,B,48.6449,-126.9833167,2194.8,None,FALSE,FALSE,FALSE,FALSE,TRUE,84.80000305175781,-14.77777778,1.766851782798767,8.813333333333334,3050.004395,40.72657394
Early IODP,311,U1325,D,48.64501666666666,-126.98345,2193.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,84.80000305175781,-14.77777778,1.766851782798767,8.813333333333334,3050.004395,40.72657394
Early IODP,311,U1326,B,48.6273,-127.0503833,1828.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,86.125,-14.77777778,1.7674360275268557,15.267500000000002,1605.499267578125,40.01258850097656
Early IODP,311,U1326,C,48.6273,-127.0503833,1828,None,FALSE,FALSE,FALSE,FALSE,TRUE,86.125,-14.77777778,1.7674360275268557,15.267500000000002,1605.499267578125,40.01258850097656
Early IODP,311,U1327,B,48.69815,-126.8652333,1306.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,84.80000305175781,-14.77777778,1.7607300281524658,8.813333333333334,3050.004395,41.45772933959961
Early IODP,311,U1327,C,48.69815,-126.8652333,1304.5,None,FALSE,FALSE,FALSE,FALSE,FALSE,84.80000305175781,-14.77777778,1.7607300281524658,8.813333333333334,3050.004395,41.45772933959961
Early IODP,311,U1328,B,48.66746666666667,-126.8509333,1267.8,None,FALSE,FALSE,FALSE,FALSE,TRUE,84.80000305175781,-14.77777778,1.7607300281524658,8.813333333333334,3050.004395,41.45772933959961
Early IODP,311,U1328,D,48.66778333333333,-126.8503333,1266.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,84.80000305175781,-14.77777778,1.7607300281524658,8.813333333333334,3050.004395,41.45772933959961
Early IODP,311,U1329,B,48.78958333333333,-126.6786667,953,None,FALSE,FALSE,FALSE,FALSE,FALSE,84.80000305175781,-14.77777778,1.7415571212768557,8.813333333333334,3050.004395,43.37377166748047
Early IODP,311,U1329,C,48.78958333333333,-126.6786667,946.4,None,FALSE,FALSE,FALSE,FALSE,TRUE,84.80000305175781,-14.77777778,1.7415571212768557,8.813333333333334,3050.004395,43.37377166748047
Modern IODP,317,U1351,A,-44.883845,171.883845,126.82,None,FALSE,FALSE,FALSE,FALSE,FALSE,,-3,0.4568771421909332,73.91,2073.875977,
Modern IODP,317,U1351,B,-44.88403667,171.88403666666667,126.22,None,FALSE,FALSE,FALSE,FALSE,FALSE,,-3,0.4568771421909332,73.91,2073.875977,
Modern IODP,317,U1352,A,-44.9374,172.9374,348.32,None,FALSE,FALSE,FALSE,FALSE,TRUE,,-3,0.5280669331550598,71.38,1654.403076171875,
Modern IODP,317,U1352,B,-44.93759667,172.93759666666668,348.12,None,FALSE,FALSE,FALSE,FALSE,FALSE,,-3,0.5280669331550598,71.38,1654.403076171875,
Modern IODP,317,U1352,D,-44.93721,172.93721,338.92,None,FALSE,FALSE,FALSE,FALSE,FALSE,,-3,0.5280669331550598,71.38,1654.403076171875,
Modern IODP,317,U1353,A,-44.768465,171.768465,89.32,None,FALSE,FALSE,FALSE,FALSE,FALSE,,-3,0.4381246864795685,73.91,2073.875977,
Modern IODP,317,U1353,B,-44.76867167,171.76867166666668,89.82,None,FALSE,FALSE,FALSE,FALSE,FALSE,,-3,0.4381246864795685,73.91,2073.875977,
Modern IODP,317,U1354,A,-44.847135,171.847135,115.12,None,FALSE,FALSE,FALSE,FALSE,FALSE,,-3,0.4473414719104767,73.91,2073.875977,
Modern IODP,317,U1354,B,-44.84727833,171.84727833333332,118.72,Shallow (<40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,,-3,0.4473414719104767,73.91,2073.875977,
Modern IODP,318,U1356,A,-63.31023,135.31023,3996.62,None,FALSE,FALSE,FALSE,FALSE,FALSE,,-1.20361991,0.3892222344875335,2.1525,175.2862091064453,3.637173891067505
Modern IODP,318,U1357,A,-66.41331833,140.41331833333334,1019.42,None,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0.3612090349197387,1,192.40394592285156,
Modern IODP,318,U1357,C,-66.413355,140.413355,1020.52,None,FALSE,FALSE,FALSE,FALSE,TRUE,,0,0.3612090349197387,1,192.40394592285156,
Modern IODP,318,U1358,A,-66.09039833,143.09039833333333,503.52,None,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0.3536735773086548,1,222.6686859130859,
Modern IODP,318,U1358,B,-66.09040667,143.09040666666667,503.52,None,FALSE,FALSE,FALSE,FALSE,TRUE,,0,0.3536735773086548,1,222.6686859130859,
Modern IODP,318,U1359,A,-64.90396167,143.90396166666667,3014.52,None,FALSE,FALSE,FALSE,FALSE,TRUE,,0,0.3659645318984985,6.885000000000001,166.9045867919922,
Modern IODP,318,U1359,B,-64.90405167,143.90405166666667,3012.42,None,FALSE,FALSE,FALSE,FALSE,TRUE,,0,0.3659645318984985,6.885000000000001,166.9045867919922,
Modern IODP,318,U1359,C,-64.90412833,143.90412833333335,3015.92,None,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0.3659645318984985,6.885000000000001,166.9045867919922,
Modern IODP,318,U1359,D,-64.90432667,143.90432666666666,3016.62,None,FALSE,FALSE,FALSE,FALSE,TRUE,,0,0.3659645318984985,6.885000000000001,166.9045867919922,
Modern IODP,318,U1360,A,-66.367325,142.367325,499.52,None,FALSE,FALSE,FALSE,FALSE,TRUE,,0,0.3609355986118316,1,228.512207,
Modern IODP,318,U1361,A,-64.40954667,143.40954666666667,3459.22,None,FALSE,FALSE,FALSE,FALSE,FALSE,,0,0.4028564691543579,6.885000000000001,166.9045867919922,4.330246448516846
Modern IODP,318,U1361,B,-64.40909,143.40909,3460.52,None,FALSE,FALSE,FALSE,FALSE,TRUE,,0,0.4028564691543579,6.885000000000001,166.9045867919922,4.330246448516846
Modern IODP,320,U1331,A,12.06814,-142.06814,5120.92,None,FALSE,FALSE,FALSE,FALSE,FALSE,172.75,-29.5,0.6109113693237305,0.2125,242.46603393554688,0.2244666069746017
Modern IODP,320,U1331,B,12.068128333333334,-142.0681283,5121.02,None,FALSE,FALSE,FALSE,FALSE,FALSE,172.75,-29.5,0.6109113693237305,0.2125,242.46603393554688,0.2244666069746017
Modern IODP,320,U1331,C,12.068153333333331,-142.0681533,5121.62,None,FALSE,FALSE,FALSE,FALSE,FALSE,172.75,-29.5,0.6109113693237305,0.2125,242.46603393554688,0.2244666069746017
Modern IODP,320,U1332,A,11.911825,-141.911825,4917.62,None,FALSE,FALSE,FALSE,FALSE,FALSE,172.4375,-29.5,0.6000915169715881,0.095,253.7074737548828,0.23213838
Modern IODP,320,U1332,B,11.912015,-141.912015,4930.62,None,FALSE,FALSE,FALSE,FALSE,FALSE,172.4375,-29.5,0.6000915169715881,0.095,253.7074737548828,0.23213838
Modern IODP,320,U1332,C,11.912276666666669,-141.9122767,5121.72,None,FALSE,FALSE,FALSE,FALSE,FALSE,172.4375,-29.5,0.6000915169715881,0.095,253.7074737548828,0.23213838
Modern IODP,320,U1333,A,10.516588333333331,-138.5165883,4858.82,None,FALSE,FALSE,FALSE,FALSE,FALSE,172.25,-29.5,0.5702763199806213,0.2925,276.0115966796875,0.4908094704151153
Modern IODP,320,U1333,B,10.5166,-138.5166,4855.62,None,FALSE,FALSE,FALSE,FALSE,FALSE,172.25,-29.5,0.5702763199806213,0.2925,276.0115966796875,0.4908094704151153
Modern IODP,320,U1333,C,10.516596666666668,-138.5165967,4858.92,None,FALSE,FALSE,FALSE,FALSE,FALSE,172.25,-29.5,0.5702763199806213,0.2925,276.0115966796875,0.4908094704151153
