Era,Leg/Exp,Site,Hole,Latitude,Longitude,Water depth (m),Transition Depth,Green bands assoc. with transition,Red bands assoc. with transition,Green bands deeper than transiition,Red bands deeper than transiition,Unusable image,Bottomwater O2 (umol/L),CaCO3 (%),Productivity (mgC/m2/day),Organic Carbon (%),Sedimentation Rate (cm/ka)
ODP,114,701,C,-51.985,-23.2117,4636.7,Shallow (<40 cm),False,False,False,False,False,236.25,2.4850000000000003,367.14013671875,0.2975674867630005,1.144500732421875
ODP,114,702,A,-50.946,-26.3688,3083.4,None,False,False,False,False,False,235.9375,3.7,410.9165954589844,0.3359070718288421,1.454197645187378
ODP,114,702,B,-50.946,-26.3686,3083.7,None,False,False,False,False,False,235.9375,3.7,410.9165954589844,0.3359070718288421,1.454197645187378
ODP,114,703,A,-47.051,7.8947,1796.1,None,False,False,False,False,False,222.5625,30.575000000000003,268.5911865234375,0.2875910997390747,0.7130647301673889
ODP,114,704,A,-46.879,7.4208,2532.3,None,False,False,False,False,False,223.0,38.825,309.2966613769531,0.2912910878658294,0.7178733348846436
ODP,114,704,B,-46.88,7.4205,2532.3,None,False,False,False,False,False,223.0,38.825,309.2966613769531,0.2912910878658294,0.7178733348846436
ODP,115,705,A,-13.167,61.3837,2318.0,None,False,False,False,False,False,173.0625,80.265,230.0326690673828,0.4352664351463318,1.1074602603912354
ODP,115,706,A,-13.114,61.371,2517.0,None,False,False,False,False,False,173.0625,80.265,230.0326690673828,0.4315184950828552,1.1074602603912354
ODP,115,706,B,-13.114,61.371,2518.0,None,False,False,False,False,False,173.0625,80.265,230.0326690673828,0.4315184950828552,1.1074602603912354
ODP,115,706,C,-13.114,61.371,2518.0,None,False,False,False,False,True,173.0625,80.265,230.0326690673828,0.4315184950828552,1.1074602603912354
ODP,115,707,A,-7.5453,59.0168,1553.0,None,False,False,False,False,False,154.0625,,304.4316101074219,0.4290270209312439,0.6698826551437378
ODP,115,707,B,-7.5453,59.0168,1552.0,None,False,False,False,False,False,154.0625,,304.4316101074219,0.4290270209312439,0.6698826551437378
ODP,115,707,C,-7.5453,59.0168,1552.0,None,False,False,False,False,True,154.0625,,304.4316101074219,0.4290270209312439,0.6698826551437378
ODP,115,708,A,-5.4558,59.9438,4107.0,None,False,False,False,False,False,157.9375,75.17500000000001,303.0127258300781,0.6605663299560547,1.1384246349334717
ODP,115,709,A,-3.915,60.5517,3047.0,None,False,False,False,False,False,170.8125,72.48,246.1205139160156,0.5571674704551697,1.2261860370635986
ODP,115,709,B,-3.915,60.5517,3049.0,None,False,False,False,False,False,170.8125,72.48,246.1205139160156,0.5571674704551697,1.2261860370635986
ODP,115,709,C,-3.915,60.5517,3039.0,None,False,False,False,False,False,170.8125,72.48,246.1205139160156,0.5571674704551697,1.2261860370635986
ODP,115,710,A,-4.3117,60.98,3823.0,None,False,False,False,False,False,166.1875,77.1725,274.9325866699219,0.5977596044540405,1.2902121543884275
ODP,115,710,B,-4.3117,60.98,3821.0,None,False,False,False,False,False,166.1875,77.1725,274.9325866699219,0.5977596044540405,1.2902121543884275
ODP,115,711,A,-2.7427,61.163,4439.0,None,False,False,False,False,False,174.6875,67.545,232.5406494140625,0.559491753578186,0.7251467704772949
ODP,115,711,B,-2.7427,61.163,4440.0,None,False,False,False,False,False,174.6875,67.545,232.5406494140625,0.559491753578186,0.7251467704772949
ODP,115,712,A,-4.2165,73.4063,2903.0,None,False,False,False,False,False,175.375,57.29999999999999,247.2471466064453,0.5414780378341675,0.5562838912010193
ODP,115,713,A,-4.193,73.3942,2920.0,None,False,False,False,False,False,175.375,57.29999999999999,247.2471466064453,0.5343884229660034,0.5297896265983582
ODP,115,714,A,5.06,73.7867,2041.0,None,False,False,False,False,False,135.9375,72.865,503.814208984375,0.4961951673030853,0.6958438158035278
ODP,115,714,B,5.06,73.7867,2041.0,None,False,False,False,False,False,135.9375,72.865,503.814208984375,0.4961951673030853,0.6958438158035278
ODP,115,715,A,5.0815,73.8313,2273.0,None,False,False,False,False,False,135.9375,72.865,503.814208984375,0.4902498424053192,0.7241540551185608
ODP,115,716,A,4.9333,73.2833,544.0,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.5149150490760803,0.5591588616371155
ODP,115,716,B,4.9333,73.2833,544.0,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.5149150490760803,0.5591588616371155
ODP,116,717,A,-0.9298,81.3901,4734.7,None,False,False,False,False,False,174.625,43.3075,234.11935424804688,0.3374756276607513,3.3231592178344727
ODP,116,717,B,-0.9298,81.3901,4734.7,None,False,False,False,False,False,174.625,43.3075,234.11935424804688,0.3374756276607513,3.3231592178344727
ODP,116,718,A,-1.0209,81.4011,4730.2,None,False,False,False,True,False,171.75,32.837500000000006,222.5519561767578,0.3253068327903747,3.231884241104126
ODP,116,718,B,-1.0209,81.4011,4730.2,None,False,False,False,True,False,171.75,32.837500000000006,222.5519561767578,0.3253068327903747,3.231884241104126
ODP,116,719,A,-0.9608,81.3995,4736.8,None,False,False,False,False,False,174.625,43.3075,234.11935424804688,0.3253068327903747,3.3231592178344727
ODP,117,720,A,16.1307,60.744,4033.9,None,False,False,False,False,False,135.25,56.45,1426.6695556640625,0.8992705941200256,5.679884433746338
ODP,117,721,A,16.6778,59.8645,1940.7,None,False,False,False,False,False,119.4375,54.76500000000001,1687.5413818359375,1.0102988481521606,3.571901321411133
ODP,117,721,B,16.6778,59.8645,1935.5,None,False,False,False,False,False,119.4375,54.76500000000001,1687.5413818359375,1.0102988481521606,3.571901321411133
ODP,117,721,C,16.6778,59.8645,1935.6,None,False,False,False,False,False,119.4375,54.76500000000001,1687.5413818359375,1.0102988481521606,3.571901321411133
ODP,117,722,A,16.6218,59.7953,2022.5,None,False,False,False,False,False,119.4375,54.76500000000001,1687.5413818359375,1.0044918060302734,3.4208872318267822
ODP,117,722,B,16.6218,59.7953,2021.7,None,False,False,False,False,False,119.4375,54.76500000000001,1687.5413818359375,1.0044918060302734,3.4208872318267822
ODP,117,723,A,18.0518,57.609,804.7,None,False,False,False,False,False,51.769229888916016,57.12,5470.91455078125,2.8896706104278564,2.1776514053344727
ODP,117,723,B,18.0518,57.6081,805.2,None,False,False,False,False,False,51.769229888916016,57.12,5470.91455078125,2.8896706104278564,2.1776514053344727
ODP,117,724,A,18.4625,57.7865,591.0,None,False,False,False,False,False,51.769229888916016,57.12,5470.91455078125,2.8283863067626953,1.675693154335022
ODP,117,724,B,18.4625,57.7865,590.5,None,False,False,False,False,False,51.769229888916016,57.12,5470.91455078125,2.8283863067626953,1.675693154335022
ODP,117,724,C,18.4625,57.7865,591.7,None,False,False,False,False,False,51.769229888916016,57.12,5470.91455078125,2.8283863067626953,1.675693154335022
ODP,117,725,A,18.4873,57.7006,311.6,None,False,False,False,False,False,51.769229888916016,57.12,5470.91455078125,2.7998552322387695,1.675693154335022
ODP,117,725,B,18.4873,57.7006,311.6,None,False,False,False,False,True,51.769229888916016,57.12,5470.91455078125,2.7998552322387695,1.675693154335022
ODP,117,725,C,18.4873,57.7006,311.2,None,False,False,False,False,False,51.769229888916016,57.12,5470.91455078125,2.7998552322387695,1.675693154335022
ODP,117,726,A,17.8161,57.3715,328.6,None,False,False,False,False,False,63.06666564941406,55.82333333333333,4400.85302734375,2.951808214187622,2.34708833694458
ODP,117,727,A,17.768,57.5886,910.0,None,False,False,False,False,False,63.06666564941406,55.82333333333333,4400.85302734375,2.9660236835479736,2.6392757892608643
ODP,117,727,B,17.768,57.5886,907.3,None,False,False,False,False,False,63.06666564941406,55.82333333333333,4400.85302734375,2.9660236835479736,2.6392757892608643
ODP,117,728,A,17.6802,57.8257,1421.9,None,False,False,False,False,False,63.06666564941406,55.82333333333333,4400.85302734375,2.941559314727783,2.972892045974731
ODP,117,728,B,17.6802,57.8257,1424.3,None,False,False,False,False,False,63.06666564941406,55.82333333333333,4400.85302734375,2.941559314727783,2.972892045974731
ODP,117,729,A,17.6446,57.9547,1392.3,None,False,False,False,False,False,63.06666564941406,55.82333333333333,4400.85302734375,2.908226251602173,3.012934684753418
ODP,117,730,A,17.7314,57.692,1059.9,None,False,False,False,False,False,63.06666564941406,55.82333333333333,4400.85302734375,2.9638671875,2.6960461139678955
ODP,117,731,A,16.4705,59.7025,2359.4,None,False,False,False,False,False,119.4375,54.76500000000001,1687.5413818359375,1.038849949836731,3.494743585586548
ODP,118,732,A,-32.547,57.0548,4881.9,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3540251553058624,0.3949338495731354
ODP,118,732,B,-32.547,57.0548,4878.3,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3540251553058624,0.3949338495731354
ODP,118,732,D,-32.548,57.045,4809.9,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3540251553058624,0.3949338495731354
ODP,118,732,E,-32.548,57.045,4807.9,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3540251553058624,0.3949338495731354
ODP,118,732,F,-32.548,57.045,4806.9,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3540251553058624,0.3949338495731354
ODP,118,733,B,-33.088,56.9775,4486.9,None,False,False,False,False,True,214.0625,75.32,287.7323913574219,0.326829582452774,0.4060087502002716
ODP,118,733,C,-33.088,56.9775,4486.9,None,False,False,False,False,True,214.0625,75.32,287.7323913574219,0.326829582452774,0.4060087502002716
ODP,118,734,A,-32.114,57.1302,3659.6,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3663353323936462,0.3696313500404358
ODP,118,734,B,-32.114,57.13,3670.4,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3663353323936462,0.3696313500404358
ODP,118,734,D,-32.106,57.104,3708.9,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3675461411476135,0.3696313500404358
ODP,118,734,F,-32.113,57.129,3424.9,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3663353323936462,0.3696313500404358
ODP,118,735,A,-32.722,57.2717,726.9,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3412256240844726,0.3969624042510986
ODP,118,735,B,-32.72325,57.26598333333333,719.9,None,False,False,False,False,True,214.1875,73.30499999999999,261.3640441894531,0.3412256240844726,0.3969624042510986
ODP,119,736,A,-49.403,71.6615,629.0,None,False,False,False,False,False,232.625,,387.8850402832031,0.4138517677783966,3.5793306827545166
ODP,119,736,B,-49.403,71.6615,628.1,None,False,False,False,False,False,232.625,,387.8850402832031,0.4138517677783966,3.5793306827545166
ODP,119,737,A,-50.228,73.0324,564.0,None,False,False,False,False,True,208.6875,,414.0272216796875,0.3444577753543854,2.606792688369751
ODP,119,738,A,-62.709,82.7878,2252.7,None,False,False,False,False,False,221.3125,,209.5165100097656,0.3501577973365783,1.126156449317932
ODP,119,738,B,-62.709,82.7878,2252.5,None,False,False,False,False,False,221.3125,,209.5165100097656,0.3501577973365783,1.126156449317932
ODP,119,738,C,-62.709,82.7878,2252.5,None,False,False,False,False,True,221.3125,,209.5165100097656,0.3501577973365783,1.126156449317932
ODP,119,739,A,-67.285,75.0818,412.4,None,False,False,False,False,False,237.6875,,519.0365600585938,0.5309643745422363,
ODP,119,739,B,-67.285,75.0818,412.4,None,False,False,False,False,True,237.6875,,519.0365600585938,0.5309643745422363,
ODP,119,739,C,-67.285,75.0818,412.4,Shallow (<40 cm),False,False,False,False,False,237.6875,,519.0365600585938,0.5309643745422363,
ODP,119,740,A,-68.764,76.6819,807.5,None,False,False,False,False,False,239.0769195556641,,611.6341552734375,0.97012060880661,
ODP,119,740,B,-68.764,76.6819,814.4,None,False,False,False,False,False,239.0769195556641,,611.6341552734375,0.97012060880661,
ODP,119,741,A,-68.387,76.3825,551.4,Deep (>40 cm),False,False,False,False,False,239.0769195556641,,611.6341552734375,0.9034306406974792,
ODP,119,742,A,-67.553,75.409,415.7,Shallow (<40 cm),False,False,False,False,False,237.6875,,519.0365600585938,0.5995147228240967,
ODP,119,743,A,-66.916,74.6905,998.7,None,False,False,False,False,True,236.125,,316.0426330566406,0.4887511432170868,
ODP,119,744,A,-61.579,80.595,2307.3,None,False,False,False,False,False,212.0,6.666666666666667,217.87794494628903,0.2954848706722259,1.3308066129684448
ODP,119,744,B,-61.579,80.595,2306.5,None,False,False,False,False,False,212.0,6.666666666666667,217.87794494628903,0.2954848706722259,1.3308066129684448
ODP,119,744,C,-61.579,80.595,2308.0,None,False,False,False,False,False,212.0,6.666666666666667,217.87794494628903,0.2954848706722259,1.3308066129684448
ODP,119,745,B,-59.595,85.8542,4082.5,Deep (>40 cm),False,False,True,False,False,229.6875,0.3333333333333333,220.92428588867188,0.3022319078445434,1.461678981781006
ODP,119,746,A,-59.569,85.8682,4059.5,None,False,False,False,False,True,229.6875,0.3333333333333333,220.92428588867188,0.3022319078445434,1.461678981781006
ODP,120,747,A,-54.811,76.794,1695.0,None,False,False,False,False,False,213.3125,12.5,167.20736694335938,0.2287304401397705,1.299338936805725
ODP,120,747,B,-54.811,76.794,1697.2,None,False,False,False,False,False,213.3125,12.5,167.20736694335938,0.2287304401397705,1.299338936805725
ODP,120,748,A,-58.441,78.9981,1287.5,None,False,False,False,False,False,211.8125,10.0,190.44271850585935,0.2498379796743393,2.480262517929077
ODP,120,748,B,-58.441,78.9981,1290.9,None,False,False,False,False,True,211.8125,10.0,190.44271850585935,0.2498379796743393,2.480262517929077
ODP,120,749,A,-58.717,76.4075,1071.5,None,False,False,False,False,False,216.25,10.0,184.1927947998047,0.2438227534294128,1.8233637809753416
ODP,120,749,B,-58.717,76.4075,1069.5,None,False,False,False,False,False,216.25,10.0,184.1927947998047,0.2438227534294128,1.8233637809753416
ODP,120,750,A,-57.592,81.2403,2030.5,None,False,False,False,False,True,216.875,3.3333333333333335,201.67784118652344,0.2657415568828583,1.258247971534729
ODP,120,750,B,-57.592,81.2395,2030.5,None,False,False,False,False,True,216.875,3.3333333333333335,201.67784118652344,0.2657415568828583,1.258247971534729
ODP,120,751,A,-57.726,79.8148,1633.8,None,False,False,False,False,False,212.3125,,180.95082092285156,0.2298645675182342,1.8668392896652224
ODP,121,752,A,-30.891,93.578,1086.3,None,False,False,False,False,False,172.125,88.42666666666666,223.27687072753903,0.2855010330677032,1.300908088684082
ODP,121,752,B,-30.891,93.5775,1086.3,None,False,False,False,False,True,172.125,88.42666666666666,223.27687072753903,0.2855010330677032,1.300908088684082
ODP,121,753,A,-30.839,93.5899,1176.1,None,False,False,False,False,False,172.125,88.42666666666666,223.27687072753903,0.282473087310791,1.300908088684082
ODP,121,754,A,-30.941,93.5665,1063.6,None,False,False,False,False,False,172.125,88.42666666666666,223.27687072753903,0.2855010330677032,1.259537696838379
ODP,121,755,A,-31.03,93.5467,1057.9,None,False,False,False,False,False,180.5625,85.99333333333334,268.3509216308594,0.2892267405986786,1.2162423133850098
ODP,121,756,A,-27.3555,87.5968,1518.1,None,False,False,False,False,False,177.3125,85.08666666666666,146.46055603027344,0.4996978342533111,0.5451115965843201
ODP,121,756,B,-27.3555,87.5968,1518.1,None,False,False,False,False,False,177.3125,85.08666666666666,146.46055603027344,0.4996978342533111,0.5451115965843201
ODP,121,756,C,-27.354216666666662,87.5982,1515.8,None,False,False,False,False,False,177.3125,85.08666666666666,146.46055603027344,0.4996978342533111,0.5451115965843201
ODP,121,756,D,-27.3548,87.5974,1513.1,None,False,False,False,False,False,177.3125,85.08666666666666,146.46055603027344,0.4996978342533111,0.5451115965843201
ODP,121,757,A,-17.0243,88.1816,1650.2,None,False,False,False,False,False,186.0625,24.865,167.96849060058594,0.5052831768989563,1.8978424072265625
ODP,121,757,B,-17.0243,88.1816,1652.1,None,False,False,False,False,False,186.0625,24.865,167.96849060058594,0.5052831768989563,1.8978424072265625
ODP,121,757,C,-17.02315,88.1802,1643.6,None,False,False,False,False,False,186.0625,24.865,167.96849060058594,0.5052831768989563,1.8978424072265625
ODP,121,758,A,5.3842,90.3612,2923.6,Deep (>40 cm),False,True,True,False,False,177.75,81.415,374.0221252441406,0.4790394008159637,0.5414674878120422
ODP,121,758,B,5.38395,90.3612,2925.6,None,False,False,True,False,False,177.75,81.415,374.0221252441406,0.4790394008159637,0.5414674878120422
ODP,121,758,C,5.384,90.3611,2922.2,Deep (>40 cm),False,False,False,False,False,177.75,81.415,374.0221252441406,0.4790394008159637,0.5414674878120422
ODP,122,760,A,-16.922,115.5413,1969.7,None,False,False,False,False,False,188.25,30.485,191.8115234375,0.4235597252845764,0.8258801698684692
ODP,122,761,A,-16.738,115.535,2188.8,Deep (>40 cm),False,False,True,False,False,188.25,30.485,191.8115234375,0.462597906589508,0.8009851574897766
ODP,122,761,B,-16.737,115.535,2167.9,None,False,False,True,False,False,188.25,30.485,191.8115234375,0.462597906589508,0.8009851574897766
ODP,122,762,A,-19.887,112.2543,1359.9,None,False,False,False,False,False,173.9375,66.77333333333333,206.8944396972656,0.6990582942962646,0.7947250008583069
ODP,122,762,B,-19.887,112.254,1360.0,Shallow (<40 cm),False,False,False,False,False,173.9375,66.77333333333333,206.8944396972656,0.6990582942962646,0.7947250008583069
ODP,122,763,A,-20.587,112.2083,1367.5,Shallow (<40 cm),False,False,False,False,False,169.6875,71.74,217.6128845214844,0.8597827553749084,1.5426567792892456
ODP,122,764,A,-16.566,115.4572,2698.6,None,False,False,False,False,False,188.25,30.485,191.8115234375,0.4948715567588806,0.7689348459243774
ODP,123,765,A,-15.976,117.5752,5721.4,None,False,False,False,False,False,,0.0,196.16403198242188,0.770394504070282,0.6084741950035095
ODP,123,765,B,-15.976,117.5752,5717.7,None,False,False,False,False,False,,0.0,196.16403198242188,0.770394504070282,0.6084741950035095
ODP,123,766,A,-19.932,110.4541,3997.5,None,False,False,False,False,False,185.1875,55.045,207.26431274414065,0.7452833652496338,0.7015311121940613
