leg,site,hole,well logging,latitude,longitude,ocean,ocean hemisphere,sea,physographic feature,hard rock feature,ta,td,re-entry,site survey,site termination,crust,equipment test,heat flow,in situ pore water,hydraulic piston core,variable length hpc,pressure core barrel,punch core,extended core barrel,water depth(m),total penetration(m),drilled penetration(m),cored penetration(m),number of cores recovered,meters recovered,percent recovery,meters of hard rock cored,number of hard rock cores,meters of hard rock recovered,depth to basememnt(m),oldest sediment sub-bottom depth,oldest sediment depth below sealevel,oldest sediment core number,oldest sediment age,oldest sediment lithology,oldest sediment lithology composition,oldest sediment source,oldest sediment heterogeneity,oldest sediment hardness,oldest comp1,oldest comp2,hard rock descriptions and comments
4,29,,NO,14.7852,-69.3227,ATLANTIC,NORTH,CARIBBEAN,BASIN,,03/08/1969,03/10/1969,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4247,230.0,65.0,165.0,20.0,86.0,52,,,,,226.0,4473.0,19,NO AGE GIVEN,SPICULE RICH RADIOLARIA OOZE,SILICEOUS,PELAGIC,MONOGENIC,SOFT,RADIOLARIA,SPICULE,
4,29,,NO,14.7852,-69.3227,ATLANTIC,NORTH,CARIBBEAN,BASIN,,03/08/1969,03/10/1969,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4247,230.0,65.0,165.0,20.0,86.0,52,,,,,226.0,4473.0,19,NO AGE GIVEN,SPICULE RICH RADIOLARIA OOZE,SILICEOUS,PELAGIC,MONOGENIC,SOFT,RADIOLARIA,SPICULE,
4,29,,NO,14.7852,-69.3227,ATLANTIC,NORTH,CARIBBEAN,BASIN,,03/08/1969,03/10/1969,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4247,230.0,65.0,165.0,20.0,86.0,52,,,,,226.0,4473.0,19,NO AGE GIVEN,SPICULE RICH RADIOLARIA OOZE,SILICEOUS,PELAGIC,MONOGENIC,SOFT,RADIOLARIA,SPICULE,
4,30,,NO,12.882,-63.3833,ATLANTIC,NORTH,CARIBBEAN,RIDGE,,03/16/1969,03/17/1969,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1218,430.0,297.0,133.0,16.0,62.0,46,,,,,430.0,1648.0,16,NO AGE GIVEN,FORAM OOZE WITH SOME SILT AND CLAY,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,FORAMINIFERA,unk - 0000,
4,31,,NO,14.9433,-72.0272,ATLANTIC,NORTH,CARIBBEAN,RIDGE,,03/19/1969,03/21/1969,NO,YES,DRILL BIT WORN OUT,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3369,279.0,188.0,91.0,10.0,41.0,45,,,,,279.0,3648.0,10,NO AGE GIVEN,NANNO OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,
5,32,,YES,37.1272,-127.5563,PACIFIC,NORTH,,PLAIN,,04/15/1969,04/19/1969,NO,YES,OBJECTIVE REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,4758,215.0,103.0,112.0,14.0,86.0,76,1.1,2.0,0.45,212.0,215.0,4973.0,14,NO AGE GIVEN,CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,unk - 0000,BASALT
5,33,,YES,39.4747,-127.4968,PACIFIC,NORTH,,HILL,,04/19/1969,04/23/1969,NO,YES,OPERATIONAL LIMIT REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,4284,295.0,174.0,121.0,15.0,112.0,92,,,,,295.0,4579.0,15,NO AGE GIVEN,SILICEOUS OOZE,SILICEOUS,PELAGIC,MONOGENIC,SOFT,OTHER SILICEOUS,unk - 0000,
5,34,,NO,39.4702,-127.2757,PACIFIC,NORTH,,PLAIN,,04/23/1969,04/28/1969,NO,YES,DRILL BIT WORN OUT,,NO,NO,NO,NO,NO,NO,NO,NO,4322,384.0,248.0,136.0,18.0,106.0,77,1.0,1.0,0.5,383.0,384.0,4706.0,18,NO AGE GIVEN,CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,unk - 0000,ALTERED BASALT
5,35,,YES,40.6737,-127.4747,PACIFIC,NORTH,,VALLEY,,04/28/1969,05/03/1969,NO,YES,OBJECTIVE REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,3273,390.0,250.0,140.0,17.0,95.0,67,,,,,330.0,3603.0,12,NO AGE GIVEN,SILTY SAND,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,MICA,unk - 0000,
5,36,,NO,40.9847,-130.1097,PACIFIC,NORTH,,RIDGE,,05/06/1969,05/08/1969,NO,YES,OPERATIONAL LIMIT REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,3273,116.0,3.0,113.0,14.0,112.0,99,0.3,1.0,0.3,116.0,115.5,3389.0,14,NO AGE GIVEN,CLAY MINERAL RICH MUD,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3300,CLAY MINERAL,BASALT
5,37,,NO,40.979,-140.7185,PACIFIC,NORTH,,HILL,,05/10/1969,05/12/1969,NO,YES,OPERATIONAL LIMIT REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,4682,31.0,,31.0,5.0,30.0,96,0.6,2.0,0.03,,14.0,4696.0,2,NO AGE GIVEN,CLAY MINERAL RICH GLASS RICH MUD,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3300,GLASS,BASALT
5,38,,NO,38.702,-140.3545,PACIFIC,NORTH,,HILL,,05/12/1969,05/14/1969,NO,YES,OPERATIONAL LIMIT REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,5137,48.0,,48.0,6.0,48.0,100,,1.0,,,48.0,5185.0,6,NO AGE GIVEN,NANNOFOSSIL OOZE WITH AMPHORPHOUS IRON,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,IRON,
5,39,,NO,32.8047,-139.5715,PACIFIC,NORTH,,HILL,,05/15/1969,05/17/1969,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4929,17.0,,17.0,2.0,17.0,100,0.03,1.0,0.03,17.0,17.0,4946.0,2,NO AGE GIVEN,ZEOLITIC CLAY,DETRITAL,,,,UNIDENTIFIED MATERIAL,ZEOLITE,APHANITIC BASALT
5,40,,NO,19.7928,-139.9013,PACIFIC,NORTH,,BASIN,,05/20/1969,05/22/1969,NO,YES,DRILL BIT WORN OUT,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5183,156.0,2.0,154.0,19.0,129.0,83,,,,,156.0,5339.0,19,NO AGE GIVEN,CHERT,SILICEOUS,PELAGIC,MONOGENIC,HARD,OTHER SILICEOUS,unk - 0000,
5,41,,NO,19.8542,-140.048,PACIFIC,NORTH,,HILL,,05/23/1969,05/24/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5339,34.0,,34.0,5.0,26.0,76,0.03,1.0,0.03,34.0,34.0,5373.0,4,NO AGE GIVEN,RAD OOZE,SILICEOUS,PELAGIC,MONOGENIC,FIRM,RADIOLARIA,unk - 0000,BASALT
5,42,,NO,13.8427,-140.1885,PACIFIC,NORTH,,HILL,,05/26/1969,05/27/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4848,100.0,,100.0,11.0,92.0,92,,,,,100.0,4948.0,11,NO AGE GIVEN,RAD-NANNO OOZE AND NANNO-RAD OOZE,SILICEOUS,PELAGIC,MONOGENIC,FIRM,RADIOLARIA,NANNOFOSSIL,
5,42,,NO,13.8427,-140.1885,PACIFIC,NORTH,,HILL,,05/26/1969,05/27/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4848,100.0,,100.0,11.0,92.0,92,,,,,100.0,4948.0,11,NO AGE GIVEN,RAD-NANNO OOZE AND NANNO-RAD OOZE,SILICEOUS,PELAGIC,MONOGENIC,FIRM,RADIOLARIA,NANNOFOSSIL,
5,43,,NO,17.1098,-151.3752,PACIFIC,NORTH,,VALLEY,,06/01/1969,06/03/1969,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5405,9.0,1.0,8.0,2.0,8.0,100,,,,,,,,,SILTY CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,unk - 0000,
6,44,,NO,19.3083,-169.015,PACIFIC,NORTH,,RIDGE,,06/13/1969,06/15/1969,NO,YES,DRILL BIT WORN OUT,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1478,76.0,40.0,36.0,5.0,28.0,77,,,,,75.6,1554.0,5,NO AGE GIVEN,NANNO CHALK OOZE AND CHERT,SILICEOUS,PELAGIC,MONOGENIC,HARD,OTHER SILICEOUS,unk - 0000,
6,45,,NO,24.265,-178.5083,PACIFIC,NORTH,,PLAIN,,06/17/1969,06/20/1969,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,,NO,NO,NO,NO,NO,NO,NO,NO,5508,18.0,18.0,,,,0,,,,,,,,,,,,,,unk - 0000,unk - 0000,
6,46,,NO,27.8833,171.4383,PACIFIC,NORTH,,RIDGE,,06/24/1969,06/25/1969,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5769,9.1,,9.1,1.0,9.1,100,,,,,9.1,5778.0,1,NO AGE GIVEN,ZEOLITE RICH CLAY MINERAL RICH PELAGIC CLAY,DETRITAL,PELAGIC,HETEROGENIC,SOFT,UNIDENTIFIED MATERIAL,CLAY MINERAL,
6,47,,NO,32.4483,157.7117,PACIFIC,NORTH,,PLATEAU,,06/28/1969,06/29/1969,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2689,9.1,,9.1,1.0,9.1,100,,,,,9.1,2698.0,1,NO AGE GIVEN,FORAM-NANNO CHALK OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,FORAMINIFERA,
6,47,,NO,32.4483,157.7117,PACIFIC,NORTH,,PLATEAU,,06/28/1969,06/29/1969,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2689,9.1,,9.1,1.0,9.1,100,,,,,9.1,2698.0,1,NO AGE GIVEN,FORAM-NANNO CHALK OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,FORAMINIFERA,
6,47,,NO,32.4483,157.7117,PACIFIC,NORTH,,PLATEAU,,06/28/1969,06/29/1969,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2689,9.1,,9.1,1.0,9.1,100,,,,,9.1,2698.0,1,NO AGE GIVEN,FORAM-NANNO CHALK OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,FORAMINIFERA,
6,48,,NO,32.4083,158.0217,PACIFIC,NORTH,,PLATEAU,,06/30/1969,07/01/1969,NO,YES,OPERATIONAL LIMIT REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,2619,84.0,84.0,0.0,1.0,,0,,,,,,,,,,,,,,unk - 0000,unk - 0000,
6,48,,NO,32.4083,158.0217,PACIFIC,NORTH,,PLATEAU,,06/30/1969,07/01/1969,NO,YES,OPERATIONAL LIMIT REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,2619,84.0,84.0,0.0,1.0,,0,,,,,,,,,,,,,,unk - 0000,unk - 0000,
6,49,,NO,32.4017,156.6,PACIFIC,NORTH,,RISE,,07/02/1969,07/03/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4282,20.0,10.0,9.7,2.0,9.7,100,,,,,18.0,4300.0,2,NO AGE GIVEN,NANNO CHALK OOZE,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,
6,49,,NO,32.4017,156.6,PACIFIC,NORTH,,RISE,,07/02/1969,07/03/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4282,20.0,10.0,9.7,2.0,9.7,100,,,,,18.0,4300.0,2,NO AGE GIVEN,NANNO CHALK OOZE,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,
6,50,,NO,32.4033,156.5717,PACIFIC,NORTH,,RISE,,07/03/1969,07/03/1969,NO,YES,,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4487,45.0,38.0,6.7,2.0,2.7,40,,,,,44.8,4532.0,2,NO AGE GIVEN,CARBONATE RICH NANNOFOSSIL OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,CARBONATE,
6,50,,NO,32.4033,156.5717,PACIFIC,NORTH,,RISE,,07/03/1969,07/03/1969,NO,YES,,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4487,45.0,38.0,6.7,2.0,2.7,40,,,,,44.8,4532.0,2,NO AGE GIVEN,CARBONATE RICH NANNOFOSSIL OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,CARBONATE,
6,51,,NO,33.475,153.405,PACIFIC,NORTH,,PLAIN,,07/04/1969,07/06/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5981,132.0,115.0,17.0,3.0,9.4,55,,,,,125.5,6107.0,2,NO AGE GIVEN,CLAY MINERAL RICH TOTAL DETRITAL RICH CLAYSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,TERRIGENOUS DETRITUS,
6,51,,NO,33.475,153.405,PACIFIC,NORTH,,PLAIN,,07/04/1969,07/06/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5981,132.0,115.0,17.0,3.0,9.4,55,,,,,125.5,6107.0,2,NO AGE GIVEN,CLAY MINERAL RICH TOTAL DETRITAL RICH CLAYSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,TERRIGENOUS DETRITUS,
6,52,,NO,27.7717,147.13,PACIFIC,NORTH,,PLAIN,,07/09/1969,07/10/1969,NO,NO,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5744,69.0,,69.0,10.0,45.0,65,,,,,68.9,5813.0,10,NO AGE GIVEN,CLAY MINERAL RICH CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,CLAY MINERAL,
6,53,,YES,18.0333,141.1917,PACIFIC,NORTH,PHILIPPINE,RIDGE,FLOW,07/13/1969,07/15/1969,NO,YES,OPERATIONAL LIMIT REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,4629,201.0,166.0,35.0,8.0,12.0,34,,,,,200.6,4830.0,8,NO AGE GIVEN,INTERBEDDED LIMESTONE AND VOLCANIC ROCKS,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
6,53,,YES,18.0333,141.1917,PACIFIC,NORTH,PHILIPPINE,RIDGE,FLOW,07/13/1969,07/15/1969,NO,YES,OPERATIONAL LIMIT REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,4629,201.0,166.0,35.0,8.0,12.0,34,,,,,200.6,4830.0,8,NO AGE GIVEN,INTERBEDDED LIMESTONE AND VOLCANIC ROCKS,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
6,53,,YES,18.0333,141.1917,PACIFIC,NORTH,PHILIPPINE,RIDGE,FLOW,07/13/1969,07/15/1969,NO,YES,OPERATIONAL LIMIT REACHED,,NO,NO,NO,NO,NO,NO,NO,NO,4629,201.0,166.0,35.0,8.0,12.0,34,,,,,200.6,4830.0,8,NO AGE GIVEN,INTERBEDDED LIMESTONE AND VOLCANIC ROCKS,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
6,54,,NO,15.61,140.3017,PACIFIC,NORTH,PHILIPPINE,RIDGE,FLOW,07/17/1969,07/19/1969,NO,YES,DRILL BIT WORN OUT,,NO,NO,NO,NO,NO,NO,NO,NO,4990,294.0,218.0,76.0,9.0,28.0,36,1.5,2.0,1.5,292.0,270.4,5260.0,7,NO AGE GIVEN,CALCAREOUS ASH,DETRITAL,TERRIGENOUS,MONOGENIC,SOFT,unk - 3300,unk - 0000,OLIVINE BASALT
6,55,,NO,9.3017,142.535,PACIFIC,NORTH,,RIDGE,,07/21/1969,07/22/1969,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2850,131.0,,131.0,14.0,122.0,93,,,,,130.8,2981.0,14,NO AGE GIVEN,FORAM-NANNO CHALK OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,FORAMINIFERA,
6,56,,NO,8.3733,143.56,PACIFIC,NORTH,,RIDGE,,07/23/1969,07/23/1969,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,,NO,NO,NO,NO,NO,NO,NO,NO,2508,,,,,,0,,,,,,,,,,,,,,unk - 0000,unk - 0000,
6,57,,YES,8.6817,143.5333,PACIFIC,NORTH,,RIDGE,,07/25/1969,07/27/1969,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3300,335.0,323.0,12.0,3.0,6.7,55,7.6,2.0,2.8,328.0,327.7,3628.0,2,NO AGE GIVEN,NANNO CHALK OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,OLIVINE DOLERITE
6,57,,YES,8.6817,143.5333,PACIFIC,NORTH,,RIDGE,,07/25/1969,07/27/1969,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3300,335.0,323.0,12.0,3.0,6.7,55,7.6,2.0,2.8,328.0,327.7,3628.0,2,NO AGE GIVEN,NANNO CHALK OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,OLIVINE DOLERITE
6,57,,YES,8.6817,143.5333,PACIFIC,NORTH,,RIDGE,,07/25/1969,07/27/1969,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3300,335.0,323.0,12.0,3.0,6.7,55,7.6,2.0,2.8,328.0,327.7,3628.0,2,NO AGE GIVEN,NANNO CHALK OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,OLIVINE DOLERITE
6,58,,NO,9.235,144.4183,PACIFIC,NORTH,,VALLEY,,07/28/1969,07/28/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4503,20.1,15.0,4.9,1.0,0.3,6,,,,,20.1,4523.0,1,NO AGE GIVEN,"GRAVEL AND LIMESTONE,FORAMS,CORAL,GLASS AND CLAY",CALCAREOUS,TRANSITIONAL,HETEROGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
6,58,,NO,9.235,144.4183,PACIFIC,NORTH,,VALLEY,,07/28/1969,07/28/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4503,20.1,15.0,4.9,1.0,0.3,6,,,,,20.1,4523.0,1,NO AGE GIVEN,"GRAVEL AND LIMESTONE,FORAMS,CORAL,GLASS AND CLAY",CALCAREOUS,TRANSITIONAL,HETEROGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
6,58,,NO,9.235,144.4183,PACIFIC,NORTH,,VALLEY,,07/28/1969,07/28/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4503,20.1,15.0,4.9,1.0,0.3,6,,,,,20.1,4523.0,1,NO AGE GIVEN,"GRAVEL AND LIMESTONE,FORAMS,CORAL,GLASS AND CLAY",CALCAREOUS,TRANSITIONAL,HETEROGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
6,59,,NO,11.78,147.5817,PACIFIC,NORTH,,,,07/31/1969,08/01/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5554,122.0,122.0,0.6,1.0,0.0,0,,,,,,,,,,,,,,unk - 0000,unk - 0000,
6,59,,NO,11.78,147.5817,PACIFIC,NORTH,,,,07/31/1969,08/01/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5554,122.0,122.0,0.6,1.0,0.0,0,,,,,,,,,,,,,,unk - 0000,unk - 0000,
6,59,,NO,11.78,147.5817,PACIFIC,NORTH,,,,07/31/1969,08/01/1969,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5554,122.0,122.0,0.6,1.0,0.0,0,,,,,,,,,,,,,,unk - 0000,unk - 0000,
6,60,,NO,13.6667,145.6983,PACIFIC,NORTH,,TRENCH,,08/03/1969,08/05/1969,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3717,350.4,229.4,121.0,9.0,35.0,28,,,,,350.4,4067.0,9,NO AGE GIVEN,GLASS RICH SAND,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,MICA,GLASS,
7,61,,NO,12.0837,147.0617,PACIFIC,NORTH,,,,08/09/1969,08/10/1969,NO,YES,,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5570,101.0,88.0,13.0,2.0,3.0,23,,,,,81.0,5651.0,1,NO AGE GIVEN,ASHY RAD MUDSTONE WITH MINOR CHERT,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3300,RADIOLARIA,VESICULAR BASALT
7,61,,NO,12.0837,147.0617,PACIFIC,NORTH,,,,08/09/1969,08/10/1969,NO,YES,,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5570,101.0,88.0,13.0,2.0,3.0,23,,,,,81.0,5651.0,1,NO AGE GIVEN,ASHY RAD MUDSTONE WITH MINOR CHERT,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3300,RADIOLARIA,VESICULAR BASALT
7,62,,NO,1.87,141.9383,PACIFIC,NORTH,,RIDGE,,08/15/1969,08/21/1969,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2602,581.0,523.0,58.0,8.0,45.0,77,0.9,1.0,0.3,580.0,581.0,3183.0,8,NO AGE GIVEN,SUGARY DOLOMITE,CALCAREOUS,PELAGIC,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,INTRUSIVE BASALT
7,62,,NO,1.87,141.9383,PACIFIC,NORTH,,RIDGE,,08/15/1969,08/21/1969,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2602,581.0,523.0,58.0,8.0,45.0,77,0.9,1.0,0.3,580.0,581.0,3183.0,8,NO AGE GIVEN,SUGARY DOLOMITE,CALCAREOUS,PELAGIC,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,INTRUSIVE BASALT
7,63,,NO,0.8355,147.8898,PACIFIC,NORTH,,BASIN,,08/23/1969,08/28/1969,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4486,566.0,480.0,86.0,11.0,61.0,70,5.5,2.0,3.7,561.0,566.0,5052.0,11,NO AGE GIVEN,NANNO MARL,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,BASALT
7,63,,NO,0.8355,147.8898,PACIFIC,NORTH,,BASIN,,08/23/1969,08/28/1969,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4486,566.0,480.0,86.0,11.0,61.0,70,5.5,2.0,3.7,561.0,566.0,5052.0,11,NO AGE GIVEN,NANNO MARL,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,BASALT
7,63,,NO,0.8355,147.8898,PACIFIC,NORTH,,BASIN,,08/23/1969,08/28/1969,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4486,566.0,480.0,86.0,11.0,61.0,70,5.5,2.0,3.7,561.0,566.0,5052.0,11,NO AGE GIVEN,NANNO MARL,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,BASALT
7,64,,NO,-1.7422,158.6097,PACIFIC,SOUTH,,PLATEAU,,08/31/1969,09/06/1969,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2060,853.0,772.0,81.0,10.0,75.0,92,,,,,851.0,2911.0,10,NO AGE GIVEN,RADIOLADIA RICH FORAM RICH NANNO RICH,CALCAREOUS,PELAGIC,MONOGENIC,HARD,unk - 1001,AUTHIGENIC SILICA,
7,64,,NO,-1.7422,158.6097,PACIFIC,SOUTH,,PLATEAU,,08/31/1969,09/06/1969,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2060,853.0,772.0,81.0,10.0,75.0,92,,,,,851.0,2911.0,10,NO AGE GIVEN,RADIOLADIA RICH FORAM RICH NANNO RICH,CALCAREOUS,PELAGIC,MONOGENIC,HARD,unk - 1001,AUTHIGENIC SILICA,
7,65,,NO,4.3535,176.9857,PACIFIC,NORTH,,BASIN,,09/11/1969,09/15/1969,NO,YES,DRILL BIT WORN OUT,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,6142,145.0,,145.0,17.0,132.0,91,,,,,145.0,6287.0,16,NO AGE GIVEN,SANDSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,MICA,unk - 0000,
7,65,,NO,4.3535,176.9857,PACIFIC,NORTH,,BASIN,,09/11/1969,09/15/1969,NO,YES,DRILL BIT WORN OUT,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,6142,145.0,,145.0,17.0,132.0,91,,,,,145.0,6287.0,16,NO AGE GIVEN,SANDSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,MICA,unk - 0000,
7,66,,NO,2.3935,-166.1218,PACIFIC,NORTH,,BASIN,,09/19/1969,09/22/1969,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5310,201.0,121.0,80.0,11.0,47.0,58,0.9,2.0,0.2,192.0,192.0,5502.0,9,NO AGE GIVEN,MANGANIFEROUS PELAGIC CLAY,DETRITAL,PELAGIC,HETEROGENIC,SOFT,UNIDENTIFIED MATERIAL,unk - 0000,BASALT
7,66,,NO,2.3935,-166.1218,PACIFIC,NORTH,,BASIN,,09/19/1969,09/22/1969,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5310,201.0,121.0,80.0,11.0,47.0,58,0.9,2.0,0.2,192.0,192.0,5502.0,9,NO AGE GIVEN,MANGANIFEROUS PELAGIC CLAY,DETRITAL,PELAGIC,HETEROGENIC,SOFT,UNIDENTIFIED MATERIAL,unk - 0000,BASALT
